id,nama_paket,pagu,metode_pemilihan,sumber_dana,instansi,skpd,tahun_anggaran,nama_kegiatan,jenis_belanja,jenis_pengadaan,volume,lokasi,deskripsi,sumber_dana_detail,pagu_detail,mata_anggaran,pemilihan_penyedia,awal_pemilihan,akhir_pemilihan,awal_pekerjaan,akhir_pekerjaan,
7016896,Belanja paket/pengiriman,15000000,Pengadaan Langsung,APBD,Pemerintah Daerah Kota Bandung,DINAS KESEHATAN,2016,Penemuan dan penanganan pasien baru TB BTA positif,Barang/jasa,Jasa Lainnya,1 Paket,Kota Bandung,Belanja paket/pengiriman,APBD,15000000,1.02.1.02.01.01.34.6.5.2.2.03.07,Pengadaan Langsung,01/02/2016,15/02/2016,16/02/2016,30/11/2016,
8188168,Terlaksananya pembayaran surveilance dan audit I - II dan travel accomodation Audit I - II tahun 2015,44520000,Pengadaan Langsung,APBDP,Pemerintah Daerah Kota Bandung,DINAS KESEHATAN,2016,Penyusunan standar pelayanan kesehatan,Barang/jasa,Jasa Lainnya,1 paket,Kota Bandung,Terlaksananya pembayaran surveilance dan audit I - II dan travel accomodation Audit I - II tahun 2015,APBDP,44520000,1.02.1.02.01.01.23.01.5.2.2.28.01,Pengadaan Langsung,01/11/2016,16/11/2016,16/11/2016,15/12/2016,
7007603,Belanja alat tulis kantor,31500000,Pengadaan Langsung,APBD,Pemerintah Daerah Kota Bandung,DINAS KESEHATAN,2016,Pelayanan penderita DBD yang ditangani,Barang/jasa,Barang,1 Paket,Kota Bandung,Belanja alat tulis kantor,APBD,31500000,1.02.1.02.01.01.34.7.5.2.2.01.01,Pengadaan Langsung,15/02/2016,25/02/2016,26/02/2016,30/09/2016,
7465303,Pemeliharaan gedung UPT Puskesmas Salam,40000000,Pengadaan Langsung,APBD,Pemerintah Daerah Kota Bandung,DINAS KESEHATAN,2016,Pemeliharaan rutin/berkala gedung Kantor,Barang/jasa,Pekerjaan Konstruksi,1 Paket,Kota Bandung,Pemeliharaan gedung UPT Puskesmas Salam,APBD,40000000,1.02.1.02.01.01.02.22.5.2.2.20.05,Pengadaan Langsung,23/05/2016,06/06/2016,07/06/2016,05/07/2016,
7826414,Belanja makanan dan minuman kegiatan pada kegiatan BOK UPT Puskesmas Ibrahim Adjie,111810000,Pengadaan Langsung,APBD,Pemerintah Daerah Kota Bandung,DINAS KESEHATAN,2016,bantuan Operasional Kesehatan (DAK) ,Barang/jasa,Jasa Lainnya,1 paket,Kota Bandung,Belanja makanan dan minuman kegiatan pada kegiatan BOK UPT Puskesmas Ibrahim Adjie,APBD,111810000,1.02.1.02.01.13.16.43.5.2.2.11.05,Pengadaan Langsung,29/09/2016,14/10/2016,14/10/2016,15/12/2016,
7388499,Rehabilitasi Gedung Bangunan Puskesmas Girimande,200000000,Pengadaan Langsung,APBD,Pemerintah Daerah Kota Bandung,DINAS KESEHATAN,2016,Rehabilitasi Puskesmas,Modal,Pekerjaan Konstruksi,1 Paket,Kota Bandung,Rehabilitasi Gedung Bangunan Puskesmas Girimande,APBD,200000000,1.02.1.02.01.01.25.24.5.2.3.49.06,Pengadaan Langsung,01/06/2016,15/06/2016,16/06/2016,15/08/2016,
8370443,Belanja alat tulis kantor- countainer box plastik kegiatan Pendataan dan penataan dokumen/arsip daerah,5000000,Pengadaan Langsung,APBDP,Pemerintah Daerah Kota Bandung,DINAS KESEHATAN,2016,Pendataan dan penataan dokumen/arsip daerah,Barang/jasa,Barang,20 unit,Kota Bandung,Belanja alat tulis kantor- countainer box plastik kegiatan Pendataan dan penataan dokumen/arsip daerah,APBDP,5000000,1.02.1.02.01.01.16.02.5.2.2.01.01,Pengadaan Langsung,18/11/2016,26/11/2016,28/11/2016,17/12/2016,
8166334,Belanja Cetak pada  UPT PKM Salam,34714286,Pengadaan Langsung,APBD,Pemerintah Daerah Kota Bandung,DINAS KESEHATAN,2016,Bantuan Operasional Puskesmas (DAK) UPT PKM Salam,Barang/jasa,Barang,1 Tahun,Kota Bandung,Belanja Cetak pada UPT PKM Salam,APBD,34714286,1.02.1.02.01.10.16.43.5.2.2.06.01,Pengadaan Langsung,10/10/2016,20/10/2016,21/10/2016,09/12/2016,
6657685,Belanja kursus-kursus singkat/pelatihan- peningkatan kapasitas pelayanan kesehatan indera,65000000,Pengadaan Langsung,APBD,Pemerintah Daerah Kota Bandung,DINAS KESEHATAN,2016,Pelayanan kesehatan indera,Barang/jasa,Jasa Lainnya,1 paket,Kota Bandung,Belanja kursus-kursus singkat/pelatihan- peningkatan kapasitas pelayanan kesehatan indera,APBD,65000000,1.02.1.02.01.01.16.36.5.2.2.17.01,Pengadaan Langsung,01/04/2016,30/04/2016,01/05/2016,31/05/2016,
7831132,Belanja Bahan Medis Habis Pakai UPT Puskesmas Cibiru,51421360,Pengadaan Langsung,APBD,Pemerintah Daerah Kota Bandung,DINAS KESEHATAN,2016,Bantuan Operasinal Kesehatan (DAK),Barang/jasa,Barang,1 Paket,Kota Bandung,Belanja Bahan Medis Habis Pakai UPT Puskesmas Cibiru,APBD,51421360,1.02.1.02.01.27.16.43.5.2.2.02.09,Pengadaan Langsung,01/09/2016,14/09/2016,15/09/2016,14/10/2016,
7395064,Konsultan Pengawas UPT Puskesmas Griya Antapani,49500000,Pengadaan Langsung,APBD,Pemerintah Daerah Kota Bandung,DINAS KESEHATAN,2016,Pembangunan Puskesmas,Modal,Jasa Konsultansi,1 Paket,Kota Bandung,Konsultan Pengawas UPT Puskesmas Griya Antapani,APBD,49500000,1.02.1.02.01.01.25.01.5.2.3.49.06,Pengadaan Langsung,01/06/2016,17/06/2016,20/06/2016,19/10/2016,
7516471,Belanja Cetak,74000000,Pengadaan Langsung,APBD,Pemerintah Daerah Kota Bandung,DINAS KESEHATAN,2016,Penyusunan Pelaporan Keuangan Akhir Tahun,Barang/jasa,Jasa Lainnya,1 Paket,Kota Bandung,Belanja Cetak,APBD,74000000,1.02.1.02.01.01.06.04.5.2.2.06.01,Pengadaan Langsung,16/05/2016,31/05/2016,01/06/2016,01/07/2016,
8162565,Belanja barang alkes kedokteran (paket 17),208100000,e-Purchasing,APBDP,Pemerintah Daerah Kota Bandung,DINAS KESEHATAN,2016,Pengadaan obat dan perbekalan kesehatan,Modal,Barang,1 tahun,Kota Bandung,Belanja barang alkes kedokteran,APBDP,208100000,1.02.1.02.01.01.15.01.5.2.3.19.01,E-Purchasing,01/11/2016,14/11/2016,15/11/2016,30/11/2016,
7039913,Belanja jasa penghapusan obat rusak dan expired,195000000,Pengadaan Langsung,APBD,Pemerintah Daerah Kota Bandung,DINAS KESEHATAN,2016,Pengadaan obat dan perbekalan kesehatan,Barang/jasa,Jasa Lainnya,1 paket,Kota Bandung,Penghapusan obat rusak dan expired,APBD,195000000,1.02.1.02.01.15.01.5.2.2.03.18,Pengadaan Langsung,01/03/2016,31/03/2016,01/04/2016,30/04/2016,
7396514,Pemeliharaan   gedung dan bangunan UPT Puskesmas Puter,140000000,Pengadaan Langsung,APBD,Pemerintah Daerah Kota Bandung,DINAS KESEHATAN,2016,Pemeliharaan rutin/berkala gedung kantor,Barang/jasa,Pekerjaan Konstruksi,1 Paket,Kota Bandung,Pemeliharaan gedung dan bangunan UPT Puskesmas Puter,APBD,140000000,1.02.1.02.01.01.02.22.5.2.2.20.05,Pengadaan Langsung,01/06/2016,22/06/2016,23/06/2016,22/07/2016,
6657649,Belanja kursus-kursus singkat/pelatihan GELS bagi dokter pada kegiatan pelayanan kesehatan matra,120000000,Pengadaan Langsung,APBD,Pemerintah Daerah Kota Bandung,DINAS KESEHATAN,2016,Pelayanan kesehatan matra,Barang/jasa,Jasa Lainnya,30 OK,Kota Bandung,Belanja kursus-kursus singkat/pelatihan GELS bagi dokter pada kegiatan pelayanan kesehatan matra,APBD,120000000,1.02.1.02.01.01.16.35.5.2.2.17.01,Pengadaan Langsung,22/02/2016,31/03/2016,01/04/2016,30/04/2016,
7021917,Belanja makanan dan minuman kegiatan,17000000,Pengadaan Langsung,APBD,Pemerintah Daerah Kota Bandung,DINAS KESEHATAN,2016,Pelayanan pencegahan dan penanggulangan penyakit tidak menular,Barang/jasa,Jasa Lainnya,1 Paket,Kota Bandung,Belanja makanan dan minuman kegiatan,APBD,17000000,1.02.1.02.01.01.16.31.5.2.2.11.05,Pengadaan Langsung,01/02/2016,09/02/2016,10/02/2016,31/10/2016,
7112160,Belanja peralatan dan mesin serta alat olah raga yang tidak dikapitalisasi: Termometer lemari es,19000000,Pengadaan Langsung,APBD,Pemerintah Daerah Kota Bandung,DINAS KESEHATAN,2016,Pelayanan imunisasi dasar,Barang/jasa,Barang,1 Paket,Kota Bandung,Termometer lemari es,APBD,19000000,1.02.1.02.01.01.34.16.5.2.2.31.01,Pengadaan Langsung,24/03/2016,31/03/2016,01/04/2016,30/04/2016,
8415825,Belanja alat tulis kantor optimalisasi mutu pelayanan dasar,16000000,Pengadaan Langsung,APBDP,Pemerintah Daerah Kota Bandung,DINAS KESEHATAN,2016,Pembinaan pelayanan sarana kesehatam dasar swasta,Barang/jasa,Barang,8 paket,Kota Bandung,Belanja alat tulis kantor optimalisasi mutu pelayanan dasar pada kegiatan Pembinaan pelayanan sarana kesehatam dasar swasta,APBDP,16000000,1.02.1.02.01.01.16.30.5.2.2.01.01,Pengadaan Langsung,18/11/2016,26/11/2016,28/11/2016,08/12/2016,
8427989,Belanja jasa pembayaran retribusi kebersihan - retribusi kebersihan,135000000,Pengadaan Langsung,APBDP,Pemerintah Daerah Kota Bandung,DINAS KESEHATAN,2016,Penyediaan jasa kebersihan,Barang/jasa,Jasa Lainnya,1 tahun,Kota Bandung,Belanja jasa pembayaran retribusi kebersihan - retribusi kebersihan kegiatan Penyediaan jasa kebersihan,APBDP,135000000,1.02.1.02.01.01.01.08.5.2.2.03.13,Pengadaan Langsung,18/11/2016,26/11/2016,28/11/2016,08/12/2016,
7007958,Belanja makanan dan minuman kegiatan,30000000,Pengadaan Langsung,APBD,Pemerintah Daerah Kota Bandung,DINAS KESEHATAN,2016,Penyelidikan epidemiologi dan penanggulangan KLB,Barang/jasa,Jasa Lainnya,1 Paket,Kota Bandung,Belanja makanan dan minuman kegiatan,APBD,30000000,1.02.1.02.01.01.37.1.5.2.2.11.05,Pengadaan Langsung,01/02/2016,15/02/2016,16/02/2016,30/09/2016,
7468897,Belanja Modal Lemari Kaca,100000000,Pengadaan Langsung,APBD,Pemerintah Daerah Kota Bandung,DINAS KESEHATAN,2016,Pengadaan Mebeleur,Modal,Barang,1 Paket,Kota Bandung,Belanja Modal Lemari Kaca,APBD,100000000,1.02.1.02.01.01.02.10.5.2.3.27.04,Pengadaan Langsung,01/07/2016,31/07/2016,01/08/2016,31/08/2016,
6657613,Belanja cetak sarana pelayanan kesehatan hari-hari besar pada kegiatan pelayanan kesehatan matra,15000000,Pengadaan Langsung,APBD,Pemerintah Daerah Kota Bandung,DINAS KESEHATAN,2016,Pelayanan kesehatan matra,Barang/jasa,Barang,1 paket,Kota Bandung,Belanja cetak sarana pelayanan kesehatan hari-hari besar pada kegiatan pelayanan kesehatan matra,APBD,15000000,1.02.1.02.01.01.16.35.5.2.2.06.01,Pengadaan Langsung,01/03/2016,31/05/2016,01/06/2016,30/06/2016,
7465267,Pemeliharaan rutin gedung Puskesmas Sekeloa,40000000,Pengadaan Langsung,APBD,Pemerintah Daerah Kota Bandung,DINAS KESEHATAN,2016,Pemeliharaan rutin/berkala gedung Kantor,Barang/jasa,Pekerjaan Konstruksi,1 Paket,Kota Bandung,Pemeliharaan rutin gedung Puskesmas Sekeloa,APBD,40000000,1.02.1.02.01.01.02.22.5.2.2.20.05,Pengadaan Langsung,23/05/2016,06/06/2016,07/06/2016,05/07/2016,
7465819,Pemeliharaan   gedung dan bangunan Puskesmas Cijagra Baru,40000000,Pengadaan Langsung,APBD,Pemerintah Daerah Kota Bandung,DINAS KESEHATAN,2016,Pemeliharaan rutin/berkala gedung kantor,Barang/jasa,Pekerjaan Konstruksi,1 Paket,Kota Bandung,Pemeliharaan gedung dan bangunan Puskesmas Cijagra Baru,APBD,40000000,1.02.1.02.01.01.02.22.5.2.2.20.05,Pengadaan Langsung,01/06/2016,30/06/2016,01/06/2016,31/07/2016,
6663426,Belanja penggandaan pada kegiatan Pelayanan balita gizi buruk mendapat perawatan,18063620,Pengadaan Langsung,APBD,Pemerintah Daerah Kota Bandung,DINAS KESEHATAN,2016,Pelayanan balita gizi buruk mendapat perawatan,Barang/jasa,Barang,64 paket,Kota Bandung,Belanja penggandaan pada kegiatan Pelayanan balita gizi buruk mendapat perawatan,APBD,18063620,1.02.1.02.01.01.34.1.5.2.2.06.02,Pengadaan Langsung,11/01/2016,18/01/2016,01/02/2016,30/11/2016,
7827568,Belanja Penggandaan UPT PKM Riung Bandung,6105911,Pengadaan Langsung,APBD,Pemerintah Daerah Kota Bandung,DINAS KESEHATAN,2016,Bantuan Operasional Kesehatan (DAK) UPT PKM Riung Bandung ,Barang/jasa,Jasa Lainnya,1 Paket,Kota Bandung,Belanja Penggandaan UPT PKM Riung Bandung,APBD,6105911,1.02.1.02.01.25.16.43.5.2.2.06.02,Pengadaan Langsung,11/07/2016,11/08/2016,12/08/2016,28/12/2016,
8162660,Belanja barang alkes kedokteran (paket 20),27000000,e-Purchasing,APBDP,Pemerintah Daerah Kota Bandung,DINAS KESEHATAN,2016,Pengadaan pbat dan perbekalan kesehatan ,Modal,Barang,1 tahun,Kota Bandung,Belanja barang alkes kedokteran,APBDP,27000000,1.02.1.02.01.01.15.01.5.2.3.19.01,E-Purchasing,01/11/2016,14/11/2016,15/11/2016,30/11/2016,
6657397,Belanja pakaian kerja lapangan PON pada kegiatan peayanan kesehatan olah raga,335333200,Lelang Sederhana,APBD,Pemerintah Daerah Kota Bandung,DINAS KESEHATAN,2016,pelayanan kesehatan olah raga,Barang/jasa,Barang,1 paket,Kota Bandung,Belanja pakaian kerja lapangan PON pada kegiatan peayanan kesehatan olah raga,APBD,335333200,1.02.1.02.01.01.16.34.5.2.2.13.01,Lelang Sederhana,01/03/2016,31/03/2016,01/04/2016,30/04/2016,
7827581,Belanja Makanan dan Minuman Kegiatan UPT PKM Riung Bandung,109620000,Pengadaan Langsung,APBD,Pemerintah Daerah Kota Bandung,DINAS KESEHATAN,2016,Bantuan Operasional Kesehatan (DAK) UPT PKM Riung Bandung ,Barang/jasa,Jasa Lainnya,1 Paket,Kota Bandung,Belanja Makanan dan Minuman Kegiatan UPT PKM Riung Bandung,APBD,109620000,1.02.1.02.01.25.16.43.5.2.2.11.05,Pengadaan Langsung,11/07/2016,11/08/2016,12/08/2016,28/12/2016,
7826115,Belanja ATK pada kegiatan BOK UPT Puskesmas Pasirkaliki,36113560,Pengadaan Langsung,APBD,Pemerintah Daerah Kota Bandung,DINAS KESEHATAN,2016,Bantuan Operasioanal Kesehatan (DAK) ,Barang/jasa,Barang,1 tahun,Kota Bandung,Belanja ATK pada kegiatan BOK UPT Puskesmas Psirkaliki,APBD,36113560,1.02.1.02.01.03.16.43.5.2.2.01.01,Pengadaan Langsung,29/09/2016,14/10/2016,14/10/2016,15/12/2016,
6664379,Belanja penggandaan pada kegiatan Pelayanan kesehatan dasar masyarakat miskin,15090000,Pengadaan Langsung,APBD,Pemerintah Daerah Kota Bandung,DINAS KESEHATAN,2016,Pelayanan kesehatan dasar masyarakat miskin,Barang/jasa,Barang,9 paket,Kota Bandung,Belanja penggandaan pada kegiatan Pelayanan kesehatan dasar masyarakat miskin,APBD,15090000,1.02.1.02.01.01.34.9.5.2.2.06.02,Pengadaan Langsung,19/02/2016,31/03/2016,01/04/2016,31/08/2016,
6663246,Belanja cetak pada kegiatan Pelayanan balita gizi buruk mendapat perawatan,109367000,Pengadaan Langsung,APBD,Pemerintah Daerah Kota Bandung,DINAS KESEHATAN,2016,Pelayanan balita gizi buruk mendapat perawatan,Barang/jasa,Barang,23447 lembar,Kota Bandung,Belanja cetak pada kegiatan Pelayanan balita gizi buruk mendapat perawatan,APBD,109367000,1.02.1.02.01.01.34.1.5.2.2.06.01,Pengadaan Langsung,01/02/2016,11/03/2016,14/03/2016,31/03/2016,
7391080,Konsultan Perencana UPT Puskesmas Ciumbuleuit,100000000,Pengadaan Langsung,APBD,Pemerintah Daerah Kota Bandung,DINAS KESEHATAN,2016,Rehabilitasi Puskesmas,Modal,Jasa Konsultansi,1 Paket,Kota Bandung,Konsultan Perencana UPT Puskesmas Ciumbuleuit,APBD,100000000,1.02.1.02.01.01.25.24.5.2.3.49.06,Pengadaan Langsung,20/05/2016,31/05/2016,01/07/2016,31/07/2016,
7021043,"belanja kursus-kursus singkat/pelatihan: Kursus, pelatihan, workshop",35000000,Pengadaan Langsung,APBD,Pemerintah Daerah Kota Bandung,DINAS KESEHATAN,2016,Pengkajian pengembangan lingkungan sehat,Barang/jasa,Jasa Lainnya,1 Paket,Kota Bandung,"belanja kursus-kursus singkat/pelatihanKursus, pelatihan, workshop",APBD,35000000,1.02.1.02.01.01.21.1.5.2.2.17.01,Pengadaan Langsung,16/03/2016,31/03/2016,01/04/2016,30/09/2016,
7468527,Pemeliharaan  gedung dan bangunan Puskesmas Rusunawa,40000000,Pengadaan Langsung,APBD,Pemerintah Daerah Kota Bandung,DINAS KESEHATAN,2016,Pemeliharaan rutin/berkala gedung kantor,Barang/jasa,Pekerjaan Konstruksi,1 Paket,Kota Bandung,Pemeliharaan gedung dan bangunan Puskesmas Rusunawa,APBD,40000000,1.02.1.02.01.01.02.22.5.2.2.20.05,Pengadaan Langsung,01/06/2016,30/06/2016,01/07/2016,31/07/2016,
7017063,Belanja cetak,45000000,Pengadaan Langsung,APBD,Pemerintah Daerah Kota Bandung,DINAS KESEHATAN,2016,Penemuan dan penanganan pasien baru TB BTA positif,Barang/jasa,Jasa Lainnya,1 Paket,Kota Bandung,Belanja cetak,APBD,45000000,1.02.1.02.01.01.34.6.5.2.2.06.01,Pengadaan Langsung,16/03/2016,31/03/2016,01/04/2016,31/05/2016,
7826030,Belanja ATK pada kegiatan BOK UPT Puskesmas Sukajadi,26998500,Pengadaan Langsung,APBD,Pemerintah Daerah Kota Bandung,DINAS KESEHATAN,2016,bantuan Operasiona Kesehatan (DAK),Barang/jasa,Barang,1 tahun ,Kota Bandung,Belanja ATK pada kegiatan BOK UPT Puskesmas Sukajadi,APBD,26998500,1.02.1.02.01.04.16.43.5.2.2.01.01,Pengadaan Langsung,29/09/2016,14/10/2016,14/10/2016,15/12/2016,
7468515,Pemeliharaan  gedung dan bangunan Puskesmas Pamulang,40000000,Pengadaan Langsung,APBD,Pemerintah Daerah Kota Bandung,DINAS KESEHATAN,2016,Pemeliharaan rutin/berkala gedung kantor,Barang/jasa,Pekerjaan Konstruksi,1 Paket,Kota Bandung,Pemeliharaan gedung dan bangunan Puskesmas Pamulang,APBD,40000000,1.02.1.02.01.01.02.22.5.2.2.20.05,Pengadaan Langsung,01/06/2016,30/06/2016,01/07/2016,31/07/2016,
8653235,Printer (Puskesmas 24 Jam),6000000,Pengadaan Langsung,APBDP,Pemerintah Daerah Kota Bandung,DINAS KESEHATAN,2016,Penyediaan peralatan dan perlengkapan kantor,Modal,Barang,2 unit,Jl. Supratman No 73 Bandung,Printer (Puskesmas 24 Jam),APBDP,6000000,1.02.1.02.01.01.01.13.5.2.3.29.05,Pengadaan Langsung,15/11/2016,25/11/2016,28/11/2016,23/12/2016,
6656861,Belanja makanan dan minuman kegiatan Pembinaan pelayanan sarana kesehatan dasar swasta,34550000,Pengadaan Langsung,APBD,Pemerintah Daerah Kota Bandung,DINAS KESEHATAN,2016,Pembinaan pelayanan sarana kesehatan dasar swasta,Barang/jasa,Jasa Lainnya,460 OH,Kota Bandung,Belanja makanan dan minuman kegiatan Pembinaan pelayanan sarana kesehatan dasar swasta,APBD,34550000,1.02.1.02.01.01.16.30.5.2.2.11.05,Pengadaan Langsung,11/01/2016,29/01/2016,29/02/2016,30/06/2016,
7832792,Belanja Cetak UPT Puskesmas Panghegar,33290000,Pengadaan Langsung,APBD,Pemerintah Daerah Kota Bandung,DINAS KESEHATAN,2016,Bantuan Operasional Kesehatan (DAK),Barang/jasa,Jasa Lainnya,1 Paket,Kota Bandung,Belanja Cetak UPT Puskesmas Panghegar,APBD,33290000,1.02.1.02.01.24.16.43.5.2.2.06.01,Pengadaan Langsung,20/09/2016,30/09/2016,03/10/2016,31/10/2016,
7063612,Belanja alat tulis kantor,20901200,Pengadaan Langsung,APBD,Pemerintah Daerah Kota Bandung,DINAS KESEHATAN,2016,Penyusunan standar pelayanan kesehatan,Barang/jasa,Barang,1 paket,Kota Bandung,Belanja alat tulis kantor pada kegiatan penyusunan standar pelayanan kesehatan,APBD,20901200,1.02.1.02.01.23.01.5.2.2.01.01,Pengadaan Langsung,01/03/2016,31/03/2016,01/04/2016,31/05/2016,
6666995,Belanja penggandaan pada kegiatan Pelayanan penjaringan kesehatan siswa SD dan setingkat,15600000,Pengadaan Langsung,APBD,Pemerintah Daerah Kota Bandung,DINAS KESEHATAN,2016,Pelayanan penjaringan kesehatan siswa SD dan setingkat,Barang/jasa,Barang,34 paket,Kota Bandung,Belanja penggandaan pada kegiatan Pelayanan penjaringan kesehatan siswa SD dan setingkat,APBD,15600000,1.02.1.02.01.01.34.2.5.2.2.06.02,Pengadaan Langsung,19/02/2016,29/02/2016,01/03/2016,30/09/2016,
7826344,Belanja makanan dan minuman kegiatan pada kegiatan BOK UPT Puskesmas Puter,151175000,Pengadaan Langsung,APBD,Pemerintah Daerah Kota Bandung,DINAS KESEHATAN,2016,Batuan Operasional Kesehatan (DAK) ,Barang/jasa,Jasa Lainnya,1 paket,Kota Bandung,Belanja makanan dan minuman kegiatan pada kegiatan BOK UPT Puskesmas Puter,APBD,151175000,1.02.1.02.01.09.16.43.5.2.2.11.05,Pengadaan Langsung,29/09/2016,14/10/2016,14/10/2016,15/12/2016,
7468288,Belanja Pemeliharaan gedung dan bangunan Puskesmas Cijagra Lama,40000000,Pengadaan Langsung,APBD,Pemerintah Daerah Kota Bandung,DINAS KESEHATAN,2016,Pemeliharaan rutin/berkala gedung kantor ,Barang/jasa,Pekerjaan Konstruksi,1 Paket,Kota Bandung,Belanja Pemeliharaan gedung dan bangunan Puskesmas Cijagra Lama,APBD,40000000,1.02.1.02.01.01.02.22.5.2.2.20.05,Pengadaan Langsung,01/06/2016,30/06/2016,01/07/2016,31/07/2016,
8056173,Belanja Modal Peralatan dan Mesin-Pengadaan Meubelair MOUBILER LAINNYA,185975000,Pengadaan Langsung,APBD,Pemerintah Daerah Kota Bandung,DINAS KESEHATAN,2016,Pengadaan Mebeleur,Modal,Barang,1 Paket/1Unit,Jl. Supratman No 73 Bandung,Pengadaan Moubiler Lainnya terdiri dari Meja Kerja dan Meja Komputer kecl (keuangan),APBD,185975000,1.02.1.02.01.01.02.10.5.2.3.28.01,Pengadaan Langsung,02/10/2016,18/10/2016,19/10/2016,18/11/2016,
7022148,Belanja modal peralatan dan mesin-pengadaan alat laboratorium kedokteran:Pengadaan LRQA (Layanan Rehidrasi Oral Aktif)Kit,14700000,Pengadaan Langsung,APBD,Pemerintah Daerah Kota Bandung,DINAS KESEHATAN,2016,Penemuan dan penanganan penderita diare,Modal,Barang,1 Paket,Kota Bandung,Pengadaan LRQA (Layanan Rehidrasi Oral Aktif)Kit,APBD,14700000,1.02.1.02.01.01.34.8.5.2.3.36.14,Pengadaan Langsung,16/03/2016,31/03/2016,01/04/2016,31/05/2016,
8653419,UPS (Ruang Kepala Dinas dan Sekretaris Dinas),3000000,Pengadaan Langsung,APBDP,Pemerintah Daerah Kota Bandung,DINAS KESEHATAN,2016,Penyediaan peralatan dan perlengkapan kantor,Modal,Barang,2 unit,Jl. Supratman No 73 Bandung,UPS (Ruang Kepala Dinas dan Sekretaris Dinas),APBDP,3000000,1.02.1.02.01.01.01.13.5.2.3.29.05,Pengadaan Langsung,15/11/2016,25/11/2016,28/11/2016,23/12/2016,
7020639,"Belanja spandu, brosur, pamflet, umbul-umbul dan sarana informasi lainnya",32250000,Pengadaan Langsung,APBD,Pemerintah Daerah Kota Bandung,DINAS KESEHATAN,2016,Pengawasan dan pengendalian keamanan dan kesehatan makanan restaurant,Barang/jasa,Jasa Lainnya,1 Paket,Kota Bandung,"Belanja spandu, brosur, pamflet, umbul-umbul dan sarana informasi lainnya",APBD,32250000,1.02.1.02.01.01.31.3.5.2.2.01.10,Pengadaan Langsung,16/03/2016,31/03/2016,01/04/2016,31/05/2016,
7391032,Konsultan Pengawas Puskesmas Sukawarna,60000000,Pengadaan Langsung,APBD,Pemerintah Daerah Kota Bandung,DINAS KESEHATAN,2016,Rehabilitasi Puskesmas ,Modal,Jasa Konsultansi,1 Paket,Kota Bandung,Konsultan Pengawas Puskesmas Sukawarna,APBD,60000000,1.02.1.02.01.01.25.24.5.2.3.49.06,Pengadaan Langsung,01/06/2016,20/06/2016,21/06/2016,20/08/2016,
7468562,Pemeliharaan  gedung dan bangunan Puskesmas Cipadung,40000000,Pengadaan Langsung,APBD,Pemerintah Daerah Kota Bandung,DINAS KESEHATAN,2016,Pemeliharaan rutin/berkala gedung kantor,Barang/jasa,Pekerjaan Konstruksi,1 Paket,Kota Bandung,Pemeliharaan gedung dan bangunan Puskesmas Cipadung,APBD,40000000,1.02.1.02.01.01.02.22.5.2.2.20.05,Pengadaan Langsung,01/06/2016,30/06/2016,01/07/2016,31/07/2016,
7751174,Rehabilitasi gedung Bangunan Puskesmas Sukawarna,980400300,Pengadaan Langsung,APBD,Pemerintah Daerah Kota Bandung,DINAS KESEHATAN,2016,Rehabilitasi Puskesmas,Modal,Pekerjaan Konstruksi,1 Paket,Kota Bandung,Rehabilitasi gedung Bangunan Puskesmas Sukawarna,APBD,980400300,1.02.1.02.01.01.25.24.5.2.3.49.06,Pengadaan Langsung,01/07/2016,20/07/2016,21/07/2016,20/09/2016,Rehabilitasi gedung Bangunan Puskesmas Sukawarna (7391000) 
7832778,Belanja Alat Tulis Kantor UPT Puskesmas Panghegar,12740093,Pengadaan Langsung,APBD,Pemerintah Daerah Kota Bandung,DINAS KESEHATAN,2016,Bantuan Operasional Kesehatan (DAK),Barang/jasa,Barang,1 Paket,Kota Bandung,Belanja Alat Tulis Kantor UPT Puskesmas Panghegar,APBD,12740093,1.02.1.02.01.24.16.43.5.2.2.01.01,Pengadaan Langsung,01/09/2016,14/09/2016,14/09/2016,13/10/2016,
