npsn,nama,bentuk_pendidikan_nama,jenjang_pendidikan_nama,alamat_jalan,rt,rw,nama_dusun,desa_kelurahan_nama,Column,lintang,bujur,kebutuhan_khusus_nama,status_sekolah_nama,status_kepemilikan_nama
20244922,SD NEGERI SUKAGALIH 7,SD,SD / sederajat,Jl. Sukagalih Komplek Polri,1,9,,Cipedes,Kec. Sukajadi,-6.8911,107.5952,Tidak ada,Aktif,Pemerintah Daerah
20219847,SD MALEBER SELATAN,SD,SD / sederajat,Jl. Rajawali Gg. Latifah,0,0,,Maleber,Kec. Andir,-6.912,107.5751,Tidak ada,Tidak Aktif,Yayasan
20245733,SD NEGERI PASIR IMPUN 1,SD,SD / sederajat,Jl. Pasir Impun No. 23,5,11,,Karang Pamulang,Kec. Mandalajati,-6.8983,107.6738,Tidak ada,Aktif,Pemerintah Daerah
20245740,SD NEGERI PASIRKALIKI 139-1,SD,SD / sederajat,Jl. Pasirkaliki Belakang No. 179,2,6,,Pamoyanan,Kec. Cicendo,-6.9017,107.5967,Tidak ada,Aktif,Lainnya
20245819,SD NEGERI TIKUKUR 3,SD,SD / sederajat,Jl. Titimplik No. 1,4,7,,Sadang Serang,Kec. Coblong,-6.8971,107.6218,Tidak ada,Aktif,Pemerintah Daerah
20245760,SD NEGERI SEKEJATI 1,SD,SD / sederajat,Jl. Cidurian Selatan No. 18,2,10,,Sukapura,Kec. Kiaracondong,-6.8864,107.619,Tidak ada,Aktif,Lainnya
20245771,SD NEGERI SINDANGLAYA 4,SD,SD / sederajat,Jl. A.h. Nasution Km.9 No. 15,1,1,,,Kec. Mandalajati,-6.9051,107.6806,Tidak ada,Aktif,Pemerintah Daerah
20245280,SD NEGERI SUKALUYU 1,SD,SD / sederajat,Jl. Rereng Adumanis No. 2 A,8,7,,Sukaluyu,Kec. Cibeunying Kaler,-6.8953,107.6319,Tidak ada,Aktif,Pemerintah Pusat
20245829,SD NEGERI UJUNGBERUNG 3,SD,SD / sederajat,Jln. Cigending No. 3,4,5,,Cigending,Kec. Ujungberung,-6.9129,107.702,Tidak ada,Aktif,Pemerintah Daerah
20253818,SD ISLAM TERPADU AL IRSYAD,SD,SD / sederajat,Jl. Cikutra No. 205 A,2,2,,Neglasari,Kec. Cibeunying Kaler,-6.8938,108.0,Tidak ada,Tidak Aktif,Yayasan
20245593,SD NEGERI JATAYU 3,SD,SD / sederajat,Jl. Komud Supadio No. 39 A,1,6,,Husen Sastranegara,Kec. Cicendo,-6.9097,107.5836,Tidak ada,Aktif,Lainnya
20245441,SD NEGERI ANTAPANI 1,SD,SD / sederajat,Jl. Sindangsari 1,4,10,,Antapani Wetan,Kec. Antapani,-6.9062,107.6647,Tidak ada,Aktif,Pemerintah Daerah
20219819,SD PANGKALAN,SD,SD / sederajat,Jl. Cibolerang No. 2,1,6,Margahayu Utara,Margahayu Utara,Kec. Babakan Ciparay,-6.9489,107.5669,Tidak ada,Tidak Aktif,Yayasan
20245998,SD NEGERI SUKAWARNA 1,SD,SD / sederajat,Jl. Sariwangi No. 1,3,3,,Sukawarna,Kec. Sukajadi,-6.8822,107.5785,Tidak ada,Aktif,Pemerintah Daerah
20245767,SD NEGERI SENANGGALIH,SD,SD / sederajat,Kp. Pasirkaliki Barat,10,15,,Sadang Serang,Kec. Coblong,-6.8982,107.6291,Tidak ada,Aktif,Pemerintah Daerah
69922041,SD ASHFIYA,SD,SD / sederajat,Jl. Riung Mungpulung I,8,12,,Cisaranten Kidul,Kec. Gedebage,,,Tidak ada,Tidak Aktif,Yayasan
20246459,SD NEGERI PASIRLUYU 2,SD,SD / sederajat,Jl. Pasirluyu No.164 / 205 A,5,3,,Pasirluyu,Kec. Regol,-6.9397,107.6187,"C1, D",Aktif,Pemerintah Daerah
20245124,SD NEGERI BUAHBATU 3,SD,SD / sederajat,Jl. H. Ibrahim Adjie No. 45,3,2,Cijaura,Cijaura,Kec. Buahbatu,-6.9517,107.6409,Tidak ada,Aktif,Pemerintah Pusat
20245781,SD NEGERI SOKA 34-1,SD,SD / sederajat,Jl. Soka No. 34,5,8,,Merdeka,Kec. Sumur Bandung,-6.9155,107.6289,Tidak ada,Aktif,Pemerintah Daerah
20245223,SD NEGERI LENGKONG BESAR 105-5,SD,SD / sederajat,Jl. Lengkong Besar No.139,2,7,,Balong Gede,Kec. Regol,-6.9305,107.6128,Tidak ada,Aktif,Pemerintah Daerah
20253349,SD YKPPK,SD,SD / sederajat,Jl. Cihampelas Blk No. 14,7,18,,Taman Sari,Kec. Bandung Wetan,-6.9058,107.6051,Tidak ada,Tidak Aktif,Yayasan
20245108,SD NEGERI BABAKAN PRIANGAN 1,SD,SD / sederajat,Jl. Babakan Priangan No. 29,4,1,Cisereuh,Ciseureuh,Kec. Regol,-6.9464,107.6144,Tidak ada,Aktif,Pemerintah Daerah
20219607,SD DWI AMANAT,SD,SD / sederajat,Jl. Pagarsih No. 205,3,9,,Jamika,Kec. Bojong Loa Kaler,-6.9223,107.5877,Tidak ada,Tidak Aktif,Yayasan
20245011,SD NEGERI BABAKAN CIPARAY 03,SD,SD / sederajat,Jl. Kopo No. 440,6,1,Babakan Ciparay,Babakan Ciparay,Kec. Babakan Ciparay,-6.948,107.5876,Tidak ada,Aktif,Pemerintah Daerah
20245709,SD NEGERI LANUMA HUSEIN SASTRANEGARA 3,SD,SD / sederajat,Jl. Sukawarna No. 3,1,1,Pajajaran,Pajajaran,Kec. Cicendo,-6.8938,107.5835,Tidak ada,Aktif,Pemerintah Daerah
20253862,SD SANTO YUSUP I,SD,SD / sederajat,Jl. Cikutra No 5,12,9,,Cikutra,Kec. Cibeunying Kidul,-6.9014,107.6441,Tidak ada,Tidak Aktif,Yayasan
20219524,SD AL FATAH AL HASAN,SD,SD / sederajat,Jl. Gunung Batu No. 31,1,9,,Sukaraja,Kec. Cicendo,-6.8917,107.5731,Tidak ada,Tidak Aktif,Yayasan
20219577,SD ISLAM TERPADU LUQMANUL HAKIM,SD,SD / sederajat,Jl. Cingised Komp. Pemda Kav. D13-D15,3,4,,Cisaranten Endah,Kec. Arcamanik,-6.9324,107.6759,Tidak ada,Tidak Aktif,Yayasan
20245127,SD NEGERI CARINGIN 2,SD,SD / sederajat,Jl. Sukamulya No.46,4,6,,Sukagalih,Kec. Sukajadi,-6.8918,107.5884,Tidak ada,Aktif,Pemerintah Pusat
20246400,SD NEGERI CIPOREAT 4,SD,SD / sederajat,Jl. A.h. Nasution No. 29,3,3,,Pasanggrahan,Kec. Ujungberung,-6.9174,107.7062,Tidak ada,Aktif,Pemerintah Daerah
20245074,SD NEGERI PASAWAHAN 3,SD,SD / sederajat,Jl. Muhamad Toha No. 383,2,7,,Wates,Kec. Bandung Kidul,-6.9596,107.6133,Tidak ada,Aktif,Pemerintah Daerah
20245721,SD NEGERI NEGLASARI 5,SD,SD / sederajat,Jl. Raya Sadang Serang,7,13,,Sekeloa,Kec. Coblong,-6.8884,107.6253,Tidak ada,Aktif,Pemerintah Daerah
20245785,SD NEGERI SOKA 34-5,SD,SD / sederajat,Jl. Soka No. 34,5,8,,Merdeka,Kec. Sumur Bandung,-6.9154,107.6288,Tidak ada,Aktif,Pemerintah Daerah
20245258,SD NEGERI RANCABOLANG 4,SD,SD / sederajat,Jl. Rancabolang Indah No. 1,6,16,,Manjahlega,Kec. Rancasari,-6.9505,107.6621,Tidak ada,Aktif,Pemerintah Daerah
20244741,SD NEGERI BOJONG INDAH,SD,SD / sederajat,Jl. Kawat No. I,5,2,,Caringin,Kec. Bandung Kulon,-6.9337,107.5768,Tidak ada,Aktif,Lainnya
20219614,SD GIKI,SD,SD / sederajat,Jl. Karangsari No. 29,1,6,,Pasteur,Kec. Sukajadi,-6.881,107.5967,Tidak ada,Tidak Aktif,Yayasan
20244887,SD NEGERI KEBON GEDANG 02,SD,SD / sederajat,Jl. Kebon Gedang No. 82,3,7,,Maleer,Kec. Batununggal,-6.9309,107.6413,Tidak ada,Aktif,Pemerintah Daerah
20219571,SD ANUGERAH,SD,SD / sederajat,Jl. Sukamulya No. 52A,6,5,,Sukagalih,Kec. Sukajadi,-6.9041,107.6065,"C1, D",Tidak Aktif,Yayasan
20245748,SD NEGERI PELITA 2,SD,SD / sederajat,Jl. Desa Cipadung,1,14,,Cipadung,Kec. Cibiru,-6.9228,107.72,Tidak ada,Aktif,Pemerintah Daerah
20245715,SD NEGERI MEKARJAYA,SD,SD / sederajat,Jl. Cisaranten Baru N0. 21,3,2,,Cisaranten Kulon,Kec. Arcamanik,-6.9223,107.6802,Tidak ada,Aktif,Pemerintah Daerah
20245142,SD NEGERI CIUMBULEUIT 1,SD,SD / sederajat,Jl. Bukit Raya No. 173,2,3,,Ciumbuleuit,Kec. Cidadap,-6.8633,107.6057,Tidak ada,Aktif,Pemerintah Daerah
20219838,SD LINGGAWASTU,SD,SD / sederajat,Jl. Linggawastu No. 8 A,2,16,0,Taman Sari,Kec. Bandung Wetan,-6.9022,107.6059,Tidak ada,Tidak Aktif,Yayasan
20245134,SD NEGERI CIBEUREUM 06,SD,SD / sederajat,Jl. Asrama Kipal No. 56,5,4,,Campaka,Kec. Andir,-6.9074,107.571,Tidak ada,Aktif,Pemerintah Daerah
20245571,SD NEGERI GUNUNG RAHAYU 4,SD,SD / sederajat,Jl. Mantor No. 67,3,7,Cidamar,Sukaraja,Kec. Cicendo,-6.8905,107.5695,Tidak ada,Aktif,Pemerintah Daerah
20245470,SD NEGERI BABAKAN SURABAYA 04,SD,SD / sederajat,Jl. Ibrahim Adji No. 159,2,2,,Babakan Sari,Kec. Kiaracondong,-6.948,107.6411,Tidak ada,Aktif,Pemerintah Daerah
20219599,SD CIPAERA,SD,SD / sederajat,Jl. Cipaera Selatan No. 145/33,2,4,,Malabar,Kec. Lengkong,-6.9205,107.6241,Tidak ada,Tidak Aktif,Yayasan
20255795,SD BINTANG MULIA,SD,SD / sederajat,Jl. Mekar Kencana No.1,1,4,,,Kec. Bojong Loa Kidul,-6.9528,107.6182,Tidak ada,Tidak Aktif,Yayasan
20245006,SD NEGERI BABAKAN CIPARAY 18,SD,SD / sederajat,Jl. Kopo No. 440,6,1,,Babakan Ciparay,Kec. Babakan Ciparay,-6.9473,107.5889,Tidak ada,Aktif,Pemerintah Daerah
20245817,SD NEGERI TIKUKUR 1,SD,SD / sederajat,Jl. Titimplik No. 1,4,7,,Sadang Serang,Kec. Coblong,-6.8972,107.6217,Tidak ada,Aktif,Pemerintah Daerah
20245535,SD NEGERI CISARANTEN WETAN 2,SD,SD / sederajat,Jl. Raya Gedebage No. 17,1,5,Rukun Mulya,,Kec. Cinambo,-6.9405,107.6913,Tidak ada,Aktif,Pemerintah Daerah
20219836,SD MUHAMMADIYAH 7,SD,SD / sederajat,Jl. Kadipaten Raya No 4-6,1,1,,Antapani Kidul,Kec. Antapani,-6.9178,107.6557,"C1, D",Tidak Aktif,Yayasan
20245145,SD NEGERI CIUMBULEUIT 4,SD,SD / sederajat,Jl.Bukit Raya Atas,3,3,Punclut,Ciumbuleuit,Kec. Cidadap,-6.8658,107.6061,Tidak ada,Aktif,Lainnya
20244979,SD NEGERI LEUWIANYAR 2,SD,SD / sederajat,"Jl. Leuwianyar, Komp Leuwianyar",4,12,,Situsaeur,Kec. Bojong Loa Kidul,-6.9424,107.5944,Tidak ada,Aktif,Pemerintah Daerah
20219608,SD IGNATIUS SLAMET RIYADI 2,SD,SD / sederajat,Jl. Kebon Kangkung X,2,8,,Kebon Kangkung,Kec. Kiaracondong,-6.9416,107.6507,Tidak ada,Tidak Aktif,Yayasan
20245049,SD NEGERI MENGGER,SD,SD / sederajat,Jl. Terusan Sukaati No. 21,6,1,Mengger,Mengger,Kec. Bandung Kidul,-6.9497,107.621,Tidak ada,Aktif,Pemerintah Daerah
20244991,SD NEGERI TANJUNG 2,SD,SD / sederajat,Jl. Babakan Tarogong No. 193,6,5,,Suka Asih,Kec. Bojong Loa Kaler,-6.9299,107.5889,Tidak ada,Aktif,Pemerintah Daerah
20245243,SD NEGERI MUARARAJEUN 2,SD,SD / sederajat,Jl. Muararajeun No. 26,4,8,,Cihaurgeulis,Kec. Cibeunying Kaler,-6.9024,107.6318,Tidak ada,Aktif,Pemerintah Daerah
20244864,SD NEGERI GUMURUH 01,SD,SD / sederajat,Jl. Cibangkong No. 13,1,8,Cibangkong,Cibangkong,Kec. Batununggal,-6.93,107.6372,Tidak ada,Aktif,Lainnya
20245089,SD NEGERI SITUGUNTING 1,SD,SD / sederajat,Jl. H. Zakaria No. 56,7,1,,Sukahaji,Kec. Babakan Ciparay,-6.9324,107.5842,"C1, D",Aktif,Pemerintah Daerah
20244950,SD NEGERI BANDUNGKULON 3,SD,SD / sederajat,Jl. Cibadak Gg. Ibu Aisah No. 16/9a Bandung,2,3,,Cibadak,Kec. Astanaanyar,-6.9216,107.5923,Tidak ada,Aktif,Pemerintah Daerah
20245521,SD NEGERI CIKADUT 2,SD,SD / sederajat,Jl. Jamaras 4  No. 101,4,1,,Jatihandap,Kec. Mandalajati,-6.9027,107.6645,Tidak ada,Aktif,Pemerintah Daerah
20245093,SD NEGERI SUMBERSARI INDAH 4,SD,SD / sederajat,Jl. Sumber Makmur No. 1,1,9,,Babakan,Kec. Babakan Ciparay,-6.9372,107.5727,Tidak ada,Aktif,Pemerintah Daerah
20245496,SD NEGERI CILENGKRANG 3,SD,SD / sederajat,Jl. Cilengkrang I No. 135,3,5,,Cisurupan,Kec. Cibiru,-6.9136,107.7196,Tidak ada,Aktif,Pemerintah Daerah
20245230,SD NEGERI MENGGER GIRANG 2,SD,SD / sederajat,Jl. Mengger Girang III No. 4,12,8,,Pasirluyu,Kec. Regol,-6.9519,107.6167,Tidak ada,Aktif,Pemerintah Daerah
20245251,SD NEGERI PADASUKA 5,SD,SD / sederajat,Jl. Padasuka No. 90,4,6,,Pasirlayung,Kec. Cibeunying Kidul,-6.9005,107.659,Tidak ada,Aktif,Pemerintah Daerah
20245805,SD NEGERI SUKAPURA 1,SD,SD / sederajat,Jl. Terusan PSM No.1,1,5,,Sukapura,Kec. Kiaracondong,-6.9301,107.6493,Tidak ada,Aktif,Pemerintah Daerah
20245453,SD NEGERI BABAKAN SARI 2,SD,SD / sederajat,Jl. Babakan Sari I No.173,1,12,,Babakan Sari,Kec. Kiaracondong,-6.9217,107.6464,Tidak ada,Aktif,Pemerintah Daerah
20244849,SD NEGERI CIJEROKASO II,SD,SD / sederajat,Jl. Sarijadi No. 73,4,1,,Sarijadi,Kec. Sukasari,-6.8712,107.5809,Tidak ada,Aktif,Pemerintah Daerah
20245190,SD NEGERI CIUJUNG 4,SD,SD / sederajat,Jl. Lapangan Supratman No. 7,7,4,,Cihapit,Kec. Bandung Wetan,-6.907,107.6291,Tidak ada,Aktif,Lainnya
20245541,SD NEGERI CITEPUS 1,SD,SD / sederajat,Jl. Astana Eyang,9,6,,Pajajaran,Kec. Cicendo,-6.9022,107.5887,Tidak ada,Aktif,Pemerintah Daerah
20245052,SD NEGERI NILEM 3,SD,SD / sederajat,Jl. Nilem No. 10,1,9,Lengkong,Burangrang,Kec. Lengkong,-6.9355,107.6207,Tidak ada,Aktif,Pemerintah Daerah
20245838,SD NEGERI CIGAGAK 1,SD,SD / sederajat,Jl. Cilengkrang I No.153,2,7,Cigagak,Cisurupan,Kec. Cibiru,-6.908,107.7246,Tidak ada,Aktif,Pemerintah Daerah
20245007,SD NEGERI BABAKAN CIPARAY 19,SD,SD / sederajat,Jl. Caringin No.150,2,5,,Babakan Ciparay,Kec. Babakan Ciparay,-6.9469,107.5881,Tidak ada,Aktif,Pemerintah Daerah
20245180,SD NEGERI CIMUNCANG 3,SD,SD / sederajat,Jl. Babakan Haji Tamim No.33,7,3,,Padasuka,Kec. Cibeunying Kidul,-6.903,107.6481,Tidak ada,Aktif,Pemerintah Daerah
20245792,SD NEGERI SUKARELA 3,SD,SD / sederajat,Jl. Panyawangan No. 7,0,0,,Cipadung Kulon,Kec. Panyileukan,-6.923,107.7009,Tidak ada,Aktif,Pemerintah Daerah
20245545,SD NEGERI CITEPUS 5,SD,SD / sederajat,Jl. Astana Eyang,9,6,,Pajajaran,Kec. Cicendo,-6.9021,107.5886,Tidak ada,Aktif,Pemerintah Daerah
20244843,SD NEGERI CIJERAH 3,SD,SD / sederajat,Jl. Cijerah No. 116,3,6,Cijerah,Cijerah,Kec. Bandung Kulon,-6.9215,107.5695,Tidak ada,Aktif,Pemerintah Pusat
20246469,SD TERPADU KRIDA NUSANTARA,SD,SD / sederajat,Jl. Desa Cipadung,6,12,,Pasir Biru,Kec. Cibiru,-6.9237,107.721,Tidak ada,Tidak Aktif,Yayasan
20245713,SD NEGERI LOKAJAYA 2,SD,SD / sederajat,Jl. A.h. Nasution Km. 9 No. 7,1,1,,Cisaranten Bina Harapan,Kec. Arcamanik,-6.9193,107.6817,Tidak ada,Aktif,Pemerintah Pusat
20244997,SD NEGERI BABAKAN 3,SD,SD / sederajat,Jl. Aki Padma No. 51,1,6,,Babakan,Kec. Babakan Ciparay,-6.9287,107.5779,Tidak ada,Aktif,Pemerintah Daerah
20219586,SD KRISTEN 6 BPK PENABUR,SD,SD / sederajat,Jl. Jend. Sudirman 638,4,3,Dungus Cariang,Dungus Cariang,Kec. Andir,-6.9097,107.5888,Tidak ada,Tidak Aktif,Yayasan
20245025,SD NEGERI CIRANGRANG 1,SD,SD / sederajat,"Jl. K.h. Wahid Hasyim Kopo Km 5,5",4,1,,Margasuka,Kec. Babakan Ciparay,-6.9587,107.5814,Tidak ada,Aktif,Pemerintah Daerah
20219574,SD KARTIKA X-1,SD,SD / sederajat,Jl. Jenderal Gatot Subroto N0. 160,1,6,Lingkar Selatan,Lingkar Selatan,Kec. Lengkong,-6.9292,107.6399,Tidak ada,Tidak Aktif,Yayasan
20245718,SD NEGERI NEGLASARI 2,SD,SD / sederajat,Jl. Raya Sadang Serang,7,13,,Sekeloa,Kec. Coblong,-6.8884,107.6252,Tidak ada,Aktif,Pemerintah Daerah
20245546,SD NEGERI COBLONG 1,SD,SD / sederajat,Jl. Ir.h. Juanda No. 304,2,7,,Dago,Kec. Coblong,-6.8795,107.6166,Tidak ada,Aktif,Pemerintah Daerah
20245003,SD NEGERI BABAKAN CIPARAY 12,SD,SD / sederajat,Jl. Caringin. Gg Porib 3,3,2,,Babakan Ciparay,Kec. Babakan Ciparay,-6.9481,107.5846,Tidak ada,Aktif,Pemerintah Pusat
20245755,SD NEGERI PRAKARSA 2,SD,SD / sederajat,Jl. Parakan Saat No. 45,2,11,,Cisaranten Endah,Kec. Arcamanik,-6.896,107.665,Tidak ada,Aktif,Pemerintah Pusat
20219604,SD BUDI SASTRA,SD,SD / sederajat,Jl. Warna Cinta No. 98,1,3,Warna Cinta,Mekar Wangi,Kec. Bojong Loa Kidul,-6.9592,107.6106,Tidak ada,Tidak Aktif,Yayasan
20245737,SD NEGERI PASIRKALIKI 7,SD,SD / sederajat,Jl. Babakan Cianjur No. 81,11,2,Babakan Cianjur,Sukaraja,Kec. Cicendo,-6.893,107.5646,Tidak ada,Aktif,Pemerintah Daerah
20245076,SD NEGERI PASAWAHAN 6,SD,SD / sederajat,Jl. Mochamad Toha No. 383,2,7,Ciseureuh,Wates,Kec. Bandung Kidul,-6.9596,107.6131,Tidak ada,Aktif,Pemerintah Daerah
20245047,SD NEGERI MARGAHAYU UTARA 2,SD,SD / sederajat,Jl. Cibolerang No. 185,2,7,Margasuka,Margasuka,Kec. Babakan Ciparay,-6.951,107.5774,Tidak ada,Aktif,Pemerintah Daerah
20245241,SD NEGERI MOHAMAD TOHA 4,SD,SD / sederajat,Jl. Mohamad Toha No. 22,1,4,,Pungkur,Kec. Regol,-6.9299,107.6067,Tidak ada,Aktif,Pemerintah Pusat
20268416,SD TIARA BUNDA,SD,SD / sederajat,Jl. Batununggal Indah I 74-76,0,0,Mengger,Mengger,Kec. Bandung Kidul,-6.9525,107.6343,Tidak ada,Tidak Aktif,Yayasan
20244745,SDP NEGERI PAJAGALAN 58,SD,SD / sederajat,Jalan Pajagalan No 58 Kota Bandung,3,4,,Karang Anyar,Kec. Astanaanyar,-6.926,107.6005,Tidak ada,Aktif,Pemerintah Daerah
20245248,SD NEGERI PADASUKA 2,SD,SD / sederajat,Jl. Padasuka No. 90,4,6,Pasirlayung,Pasirlayung,Kec. Cibeunying Kidul,-6.8999,107.6562,Tidak ada,Aktif,Pemerintah Daerah
20244995,SD NEGERI BABAKAN 1,SD,SD / sederajat,Jl. Aki Padma No. 1,1,6,Babakan,Babakan,Kec. Babakan Ciparay,-6.9411,107.5892,Tidak ada,Aktif,Pemerintah Daerah
20244857,SD NEGERI GAMBIR,SD,SD / sederajat,Jl. Gambir No. 25,6,10,,Samoja,Kec. Batununggal,-6.9429,107.6412,Tidak ada,Aktif,Pemerintah Daerah
20245960,SD NEGERI KEBON GEDANG 09,SD,SD / sederajat,Jl. Kebon Gedang No. 82,3,7,,Maleer,Kec. Batununggal,-6.9308,107.6414,Tidak ada,Aktif,Pemerintah Daerah
20245268,SD NEGERI SUKAGALIH 3,SD,SD / sederajat,Jl. Sukagalih No. 108,3,2,Sukabungah,Sukabungah,Kec. Sukajadi,-6.8926,107.5923,Tidak ada,Aktif,Pemerintah Daerah
20219834,SD MUTIARA,SD,SD / sederajat,Jl. Maleber Utara No.37,3,4,,Garuda,Kec. Andir,-6.91,107.5751,Tidak ada,Tidak Aktif,Yayasan
20246409,SD NEGERI MARGAHAYU RAYA BLOK I/II-02,SD,SD / sederajat,Jl. Jupiter No. 92 A,2,9,,Sekejati,Kec. Buahbatu,-6.9455,107.6582,Tidak ada,Aktif,Lainnya
20246393,SD NEGERI AJITUNGGAL,SD,SD / sederajat,Jl. Terusan Sukup  No.  5,7,6,,Pasir Endah,Kec. Ujungberung,-6.909,107.6928,Tidak ada,Aktif,Pemerintah Daerah
20245037,SD NEGERI KARANGPAWULANG 3,SD,SD / sederajat,Jl. Karawitan No. 81,0,0,,Turangga,Kec. Lengkong,-6.9302,107.6196,Tidak ada,Aktif,Pemerintah Daerah
20245282,SD NEGERI SUKALUYU 3,SD,SD / sederajat,Jl. Rereng Adumanis No. 2 A,8,7,,Sukaluyu,Kec. Cibeunying Kaler,-6.8954,107.6319,Tidak ada,Aktif,Pemerintah Pusat
20245219,SD NEGERI LENGKONG BESAR 105-1,SD,SD / sederajat,Jl. Lengkong Besar No.139,5,7,Balong Gede,Balong Gede,Kec. Regol,-6.936,107.62,Tidak ada,Aktif,Pemerintah Daerah
20245060,SD NEGERI PABAKI 06,SD,SD / sederajat,Jl. Pabaki No. 33,3,4,,Panjunan,Kec. Astanaanyar,-6.9273,107.5961,Tidak ada,Aktif,Pemerintah Daerah
20219891,SD SEJATI,SD,SD / sederajat,Jl. Cikutra Sukasari II No.20,1,4,Sukasari,Neglasari,Kec. Cibeunying Kaler,-6.8985,107.643,Tidak ada,Tidak Aktif,Yayasan
20244948,SD NEGERI BABAKAN TAROGONG 6,SD,SD / sederajat,Jl. Kh. Wahid Hasyim No. 256,2,1,,Suka Asih,Kec. Bojong Loa Kaler,-6.9385,107.5938,Tidak ada,Aktif,Pemerintah Daerah
20244879,SD NEGERI ISOLA 2,SD,SD / sederajat,Jl. Gegerkalong Girang No. 12,1,6,Sukasari,Isola,Kec. Sukasari,-6.8644,107.5927,Tidak ada,Aktif,Lainnya
20246396,SD NEGERI BUAHBATU 5,SD,SD / sederajat,Jl. H. Ibrahim Adjie No. 65,2,2,,Cijaura,Kec. Buahbatu,-6.9505,107.6413,Tidak ada,Aktif,Pemerintah Pusat
20245764,SD NEGERI SEKEJATI 6,SD,SD / sederajat,Jl. Cidurian Utara No. 22,4,10,,Sukapura,Kec. Kiaracondong,-6.9408,107.6533,Tidak ada,Aktif,Pemerintah Daerah
20245277,SD NEGERI SUKAWARNA 2,SD,SD / sederajat,Jl. Sariwangi No. 1,3,3,,Sukawarna,Kec. Sukajadi,-6.8822,107.5785,Tidak ada,Aktif,Pemerintah Daerah
