id,nama_paket,pagu,metode_pemilihan,sumber_dana,instansi,skpd,tahun_anggaran,nama_kegiatan,jenis_belanja,jenis_pengadaan,volume,lokasi,deskripsi,sumber_dana_detail,pagu_detail,mata_anggaran,pemilihan_penyedia,awal_pemilihan,akhir_pemilihan,awal_pekerjaan,akhir_pekerjaan
7121617,"Papan Nama Intansi 10 Program PKK RW (Lingkup PKK PIPPK)",2000000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CIBEUNYING KIDUL",2016,"Penyediaan peralatan dan perlengkapan kantor",Barang/jasa,Barang,1,"Kelurahan Cicadas","Tersedianya papan nama instansi pada belanja modal pengadaan peralatan dan mesin",APBD," 2000000",1.20.1.20.18.04.01.13.5.2.3.27.05,"Pengadaan Langsung",01-01-2016,31-12-2016,01-01-2016,31-12-2016,"Belanja Papan Nama Instansi (Plang Program PKK) (6893155) "
7128123,"Perbaikan Pintu Air Banjir",5000000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CIBEUNYING KIDUL",2016,"Fasilitasi Pemberdayaan Lingkup RW",Barang/jasa,Barang,1,"Kelurahan Sukapada","Tersedianya Pintu Air Banjir",APBD," 5000000",1.20.1.20.18.06.22.01.5.2.2.02.01,"Pengadaan Langsung",01-01-2016,31-12-2016,01-01-2016,31-12-2016
7128499,"Rehab Mesjid",11300000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CIBEUNYING KIDUL",2016,"Fasilitasi Pemberdayaan Lingkup RW",Barang/jasa,Barang,1,"Kelurahan Cicadas","Tersedianya Rehab Mesjid RW 15 pada Belanja Bahan Baku Bangunan",APBD," 11300000",1.20.1.20.18.04.22.01.5.2.2.02.01,"Pengadaan Langsung",01-01-2016,31-12-2016,01-01-2016,31-12-2016,"Belanja Rehab Mesjid RW 15 (6901854) "
8286436,"Belanja Modal Pengadaan AC",5610000,e-Purchasing,APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CIBEUNYING KIDUL",2016,"Penyediaan Peralatan dan Perlengkapan Kantor",Barang/jasa,Barang,1,"Jl. Sukasenang No. 11 Bandung","Tersedianya Modal Pengadaan AC pada Program Pelayanan Administrasi Perkantoran",APBD," 5610000",1.20.1.20.18.03.01.13.5.2.3.28.04,E-Purchasing,28-11-2016,30-11-2016,06-12-2016,13-12-2016
7130936,"Belanja Pakaian Kerja Lapangan",1750000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CIBEUNYING KIDUL",2016,"Fasilitasi Pemberdayaan Lingkup RW",Barang/jasa,Barang,5,"Kelurahan Cicadas","Tersedianya Pakaian Kerja Lapangan RW 12 Kelurahan Cicadas",APBD," 1750000",1.20.1.20.18.04.22.01.5.2.2.13.01,"Pengadaan Langsung",01-01-2016,31-12-2016,01-01-2016,31-12-2016,"Belanja Pakaian Kerja Lapangan (7128179) "
7133668,"Belanja Modal Pengadaan Laptop",20000000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CIBEUNYING KIDUL",2016,"Pengadaan Perlengkapan Peralatan Aparatur",Modal,Barang,2,"Kelurahan Sukamaju","Tersedianya Pengadaan laptop pada Belanja Modal peralatan dan mesin pengadaan personal komputer",APBD," 20000000",1.20.1.20.18.05.02.12.5.2.3.29.02,"Pengadaan Langsung",01-01-2016,31-12-2016,01-01-2016,31-12-2016,"Belanja Modal Pengadaan Laptop (6954417) "
7128116,"Pembuatan Papan Baca/Informasi RW.06",1900000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CIBEUNYING KIDUL",2016,"Fasilitasi Pemberdayaan Lingkup RW",Barang/jasa,Barang,1,"Kelurahan Cikutra","Tersedianya Pembuatan papan baca/informasi rw 06 pada belanja bahan baku bangunan",APBD," 1900000",1.20.1.20.18.03.22.01.5.2.2.02.01,"Pengadaan Langsung",01-02-2016,29-02-2016,01-03-2016,01-11-2016,"Belanja Pembuatan papan Baca/Informasi RW 06 (6912766) "
7165972,"Belanja Seragam dan Sepatu Petugas Kebersihan dan Gorong-Gorong",12500000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CIBEUNYING KIDUL",2016,"Peningkatan Infrastruktur dan Lingkungan Hidup Tingkat Kecamatan dan Kelurahan",Barang/jasa,Barang,1,"Kelurahan Cicadas","Tersedianya pakaian kerja lapangan pada peningkatan infrastruktur dan lingkungan hidup kelurahan cicadas",APBD," 12500000",1.20.1.20.18.04.30.03.5.2.2.13.01,"Pengadaan Langsung",01-01-2016,31-12-2016,01-01-2016,31-12-2016
7128106,"Perbaikan Balai Serba Guna RW/Posyandu",25000000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CIBEUNYING KIDUL",2016,"Fasilitasi Pemberdayaan Lingkup RW",Barang/jasa,Barang,1,"Kelurahan Sukapada","Tersedianya Balai Serba Guna RW",APBD," 25000000",1.20.1.20.18.06.22.01.5.2.2.02.01,"Pengadaan Langsung",01-01-2016,31-12-2016,01-01-2016,31-12-2016
8286150,"Sarung Pohon (Seragam)",24363570,e-Purchasing,APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CIBEUNYING KIDUL",2016,"Penyediaan Peralatan dan Perlengkapan Kantor",Barang/jasa,Barang,1,"Jl. Sukasenang No. 11 Bandung","Tersedianya Sarung Pohon",APBD," 24363570",1.20.1.20.18.01.01.13.5.2.2.01.10,E-Purchasing,28-11-2016,30-11-2016,06-12-2016,13-12-2016
7128079,"Perbaikan Jalan/Gang /saluran RW.05",40045000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CIBEUNYING KIDUL",2016,"Fasilitasi Pemberdayaan Lingkup RW",Barang/jasa,Barang,1,"Kelurahan Cikutra","Tersedianya Perbaikan jalan/gang/saluran rw 05 pada bahan baku bangunan",APBD," 40045000",1.20.1.20.18.03.22.01.5.2.2.02.01,"Pengadaan Langsung",01-02-2016,29-02-2016,01-03-2016,01-11-2016,"Belanja Perbaikan Jalan/Gang/saluran RW 05 (6912528) "
6891332,"Belanja Perbaikan masjid",10000000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CIBEUNYING KIDUL",2016,"Fasilitasi Pemberdayaan Lingkup RW",Barang/jasa,Barang,1,"Kelurahan Padasuka","tersedianya perbaikan masjid pada belanja bahan baku bangunan",APBD," 10000000",1.20.18.01,"Pengadaan Langsung",01-01-2016,02-01-2016,01-03-2016,01-06-2016
7127927,"Belanja Bahan/Bibit Tanaman dan Pot RW 01",2000000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CIBEUNYING KIDUL",2016,"Fasilitasi Pemberdayaan Lingkup RW",Barang/jasa,Barang,1,"Kelurahan Sukapada","Tersedianya bahan/ bibit tanaman ",APBD," 2000000",1.20.1.20.18.06.22.01.5.2.2.02.02,"Pengadaan Langsung",01-01-2016,31-12-2016,01-01-2016,31-12-2016,"Belanja Bahan/ Bibit Tanaman (7116534) "
7128247,"Rehab Mesjid",21950000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CIBEUNYING KIDUL",2016,"Fasilitasi Pemberdayaan Lingkup RW",Barang/jasa,Barang,1,"Kelurahan Cicadas","Tersedianya Rehab Masjid pada Belanja Bahan Baku Bangunan",APBD," 21950000","1.20.1.20.18.04.22.01.5.2.2.02.01 ","Pengadaan Langsung",01-01-2016,31-12-2016,01-01-2016,31-12-2016,"BElanja Rehab Mesjid RW 03 (6899977) "
7128485,"Pembuatan Benteng/Tembok Pembatas",64900000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CIBEUNYING KIDUL",2016,"Fasilitasi Pemberdayaan Lingkup RW",Barang/jasa,Barang,1,"Kelurahan Cicadas","Tersedianya Pembuatan Benteng/Tembok Pembatas pada Belanja Bahan Baku Bangunan",APBD," 64900000",1.20.1.20.18.04.22.01.5.2.2.02.01,"Pengadaan Langsung",01-01-2016,31-12-2016,01-01-2016,31-12-2016,"Belanja Pembuatan Benteng/Tembok Pembatas (6901634) "
7128261,"Perbaikan Kirmir",22830000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CIBEUNYING KIDUL",2016,"Fasilitasi Pemberdayaan Lingkup RW",Barang/jasa,Barang,1,"Kelurahan Sukapada","Tersedianya Kirmir",APBD," 22830000",1.20.1.20.18.06.22.01.5.2.2.02.01,"Pengadaan Langsung",01-01-2016,31-12-2016,01-01-2016,31-12-2016
7128938,"Belanja Bahan/Bibit Tanaman",10000000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CIBEUNYING KIDUL",2016,"Fasilitasi Pemberdayaan Lingkup RW",Barang/jasa,Barang,1,"Kelurahan Cicadas","Tersedianya Bahan/Bibit Tanaman RW 08 Kelurahan Cicadas",APBD," 10000000",1.20.1.20.18.04.22.01.5.2.2.02.02,"Pengadaan Langsung",01-01-2016,31-12-2016,01-01-2016,31-12-2016,"Belanja Bahan/Bibit Tanaman RW 05 (6902450) "
6890501,"Belanja Kirmir RW 10",15000000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CIBEUNYING KIDUL",2016,"Fasilitasi Pemberdayaan Lingkup RW",Barang/jasa,Barang,1,"Kelurahan Padasuka","Tersedianya kirmir pada Belanja Bahan Baku Bangunan",APBD," 15000000",1.20.18.01,"Pengadaan Langsung",01-01-2016,02-01-2016,01-03-2016,01-06-2016
6938981,"Belanja Pengecatan Kerb",5000000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CIBEUNYING KIDUL",2016,"Belanja Pemeliharaan jalan",Barang/jasa,Barang,1,"Kelurahan pasirlayung","Tersedianya pengecatan kerb pada belanja pemeliharaan jalan",APBD," 5000000",1.20.18.07,"Pengadaan Langsung",01-01-2016,02-01-2016,10-01-2016,11-01-2016
7133912,"	
Kamera Lingkup Karang Taruna PIPPK",5000000,e-Purchasing,APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CIBEUNYING KIDUL",2016,"Penyediaan Peralatan dan Perlengkapan Kantor",Barang/jasa,Barang,"1 unit","Kelurahan Padasuka","Tersedianya Kamera pada Belanja Modal Peralatan dan Mesin Pengadaan Peralatan Studio Video dan Film",APBD," 5000000",1.20.1.20.18.02.01.13.5.2.3.31.02,E-Purchasing,01-01-2016,31-12-2016,01-02-2016,31-12-2016,"Kamera Lingkup LPM PIPPK (7133801) "
7127570,"Papan Pengumunan Lingkup PKK PIPPK",3000000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CIBEUNYING KIDUL",2016,"Penyediaan peralatan dan perlengkapan kantor",Modal,Barang,1,"Kelurahan Pasirlayung","Tersedianya papan pengumuman lingkup PKK PIPPK pada belanja modal peralatan mesin-pengadaaan alat kantor lainnya di Kelurahan Pasirlayung",APBD," 3000000",1.20.1.20.18.07.01.13.5.2.3.27.05,"Pengadaan Langsung",01-01-2016,02-01-2016,03-01-2016,04-01-2016,"Papan Pengumunan Lingkup PKK PIPPK (7119085) "
7120793,"Tenda Lingkup PKK PIPPK ",3000000,e-Purchasing,APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CIBEUNYING KIDUL",2016,"Penyediaan peralatan dan perlengkapan kantor",Barang/jasa,Barang,1,"Kelurahan Cikutra","Tersedianya Modal tenda pada Program Administrasi Perkantoran",APBD," 3000000",1.20.1.20.18.03.01.13.5.2.3.28.01,E-Purchasing,01-03-2016,31-03-2016,01-04-2016,01-08-2016,"Belanja Modal Tenda (Lingkung PKK/PIPPK) (6910410) "
8368171,"Belanja Cetak Rapot warga RW 05 Kelurahan Cicadas",730000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CIBEUNYING KIDUL",2016,"Fasilitasi Pemberdayaan Lingkup RW",Barang/jasa,Barang,1,"Kelurahan Cicadas","Tersedianya Raport RW 05 Kelurahan Cicadas",APBD," 730000",1.20.1.20.18.04.22.01.5.2.2.06.01,"Pengadaan Langsung",30-11-2016,05-12-2016,05-12-2016,31-12-2016
7136391,"Pengadaan Alat Biopori",10000000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CIBEUNYING KIDUL",2016,"Peningkatan Infrastruktur dan Lingkungan Hidup Tingkat Kecamatan dan Kelurahan",Barang/jasa,Barang,1,"kelurahan sukamaju","Tersedianya perlatan mesin serta alat olahraga yang tidak dikapitalisasi pada peningkatan infrastruktur",APBD," 10000000",1.20.1.20.18.05.30.03.5.2.2.31.01,"Pengadaan Langsung",01-01-2016,31-12-2016,01-01-2016,31-12-2016,"Belanja peralatan mesin serta alat olahraga yang tidak dikapitalisasi (6968637) "
7127675,"Perbaikan Jalan/Gang/Gorong-gorong",64000000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CIBEUNYING KIDUL",2016,"Fasilitasi Pemberdayaan Lingkup RW",Barang/jasa,"Jasa Lainnya",1,"Kelurahan Pasirlayung","Tersedianya Perbaikan Jalan/Gang/Gorong-gorong rw 06 pada belanja bahan baku bangunan di Kelurahan Pasirlayung",APBD," 64000000",1.20.1.20.18.07.22.01.5.2.2.02.01,"Pengadaan Langsung",01-01-2016,02-01-2016,10-01-2016,11-01-2016,"Belanja Perbaikan jalan/gang/gorong-gorong rw 06 (6937959) "
8286529,"Belanja Modal Pengadaan Printer",12000000,e-Purchasing,APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CIBEUNYING KIDUL",2016,"Pengadaan Perlengkapan Peralatan Aparatur",Barang/jasa,Barang,3,"Jl. Sukasenang No. 11 Bandung","Tersedianya Printer",APBD," 12000000",1.20.1.20.18.01.02.12.5.2.3.29.04,E-Purchasing,28-11-2016,30-11-2016,06-12-2016,13-12-2016
7128392,"Perbaikan Jembatan RW.15",19400000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CIBEUNYING KIDUL",2016,"Fasilitasi Pemberdayaan Lingkup RW",Barang/jasa,"Pekerjaan Konstruksi",1,"Kelurahan Cikutra","Tersedianya perbaikan jembatan RW 15 Kelurahan Cikutra",APBD," 19400000",1.20.1.20.18.03.22.01.5.2.2.02.01,"Pengadaan Langsung",01-02-2016,29-02-2016,01-03-2016,30-11-2016,"Perbaikan Jembatan RW 15 (6917421) "
7483389,"Tenda Lingkup PKK PIPPK",6000000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CIBEUNYING KIDUL",2016,"Penyediaan peralatan dan perlengkapan kantor",Barang/jasa,Barang,1,"Kelurahan Cicadas","Tersedianya tenda lingkup lpm PIPPK pada belanja modal pengadaan peralatan dan mesin",APBD," 6000000",1.20.1.20.18.04.01.13.5.2.3.28.01,"Pengadaan Langsung",01-01-2016,31-12-2016,01-01-2016,31-12-2016
8311860,"Belanja Modal Pengadaan Komputer PC",48000000,e-Purchasing,APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CIBEUNYING KIDUL",2016,"Pengadaan Perlengkapan Peralatan Aparatur",Barang/jasa,Barang,4,"Jl. Sukasenang No. 11","Tersedianya Komputer PC",APBD," 48000000",1.20.1.20.18.02.12.5.2.3.29.2,E-Purchasing,28-11-2016,30-11-2016,06-12-2016,13-12-2016
7121755,"RW 07",5000000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CIBEUNYING KIDUL",2016,"Penyediaan peralatan dan perlengkapan kantor",Modal,Barang,50,"Kelurahan Sukamaju","Tersedianya Kursi Rapat Lingkup RW PIPPK RW 07 pada Belanja modal pengadaan peralatan dan mesin pengadaan meubeler",APBD," 5000000",1.20.1.20.18.05.01.13.5.2.3.28.01,"Pengadaan Langsung",01-01-2016,31-12-2016,01-01-2016,31-12-2016,"Belanja Kursi Rapat Lingkup RW PIPPK RW 07 (6951629) "
8286146,Bendera,29444250,e-Purchasing,APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CIBEUNYING KIDUL",2016,"Penyediaan peralatan dan perlengkapan kantor",Barang/jasa,Barang,1,"Jl. Sukasenang No.11 Bandung","Tersedianya Bendera",APBD," 29444250",1.20.1.20.18.01.01.13.5.2.2.01.10,E-Purchasing,28-11-2016,30-11-2016,06-12-2016,13-12-2016
7128175,"Pembuatan Portal",7000000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CIBEUNYING KIDUL",2016,"Fasilitasi Pemberdayaan Lingkup RW",Barang/jasa,Barang,1,"Kelurahan Sukapada","Tersedianya Portal",APBD," 7000000",1.20.1.20.18.06.22.01.5.2.2.02.01,"Pengadaan Langsung",01-01-2016,31-12-2016,01-01-2016,31-12-2016
7129277,"Perbaikan Jalan Cikamiri/Paving Blok RT. 04 dan RT 05",22935000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CIBEUNYING KIDUL",2016,"Fasilitasi Pemberdayaan Lingkup RW",Modal,Barang,1,"Kelurahan Sukamaju","Tersedianya jalan cikamiri/pengaspalan baja/paving blok/perbaikan gorong2 pada belanja bahan baku bangunan",APBD," 22935000",1.20.1.20.18.05.22.01.5.2.2.02.01,"Pengadaan Langsung",01-01-2016,31-12-2016,01-01-2016,31-12-2016,"Belannja perbaikan jalan/Cikamiri/Pengaspalan baja/paving blok/ perbaikan gorong2 rw 05 (6956416) "
6891303,"Belanja Perbaikan Drainase/Goroing-Gorong RW 16",15000000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CIBEUNYING KIDUL",2016,"Fasilitasi Pemberdayaan Lingkup RW",Barang/jasa,Barang,1,"Kelurahan Padasuka","tersedianya perbaikan Drainase/gorong-gorong pada belanja bahan baku bangunan",APBD," 15000000",1.20.18.01,"Pengadaan Langsung",01-01-2016,02-01-2016,01-03-2016,01-06-2016
8368361,"Belanja Alat Tulis Kantor RW 02",1916000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CIBEUNYING KIDUL",2016,"Fasilitasi Pemberdayaan Lingkup RW",Barang/jasa,Barang,1,"Kelurahan Cicadas","Belanja Alat Tulis Kantor RW 02 pada Fasilitasi Pemberdayaan Lingkup RW",APBD," 1916000","1.20.1.20.18.04.22.01.5.2.2.01.01 ","Pengadaan Langsung",30-11-2016,05-12-2016,05-12-2016,31-12-2016
7127762,"Belanja Bahan/Bibit Tanaman dan Pot (Urban Farming)",20000000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CIBEUNYING KIDUL",2016,"Fasilitasi Pemberdayaan Lingkup Karang Taruna",Barang/jasa,Barang,1,"Kelurahan Cikutra","Tersedianya Bahan Bibit Tanaman/ Urban Farming kelurahan cikutra",APBD," 20000000",1.20.1.20.18.03.22.03.5.2.2.02.02,"Pengadaan Langsung",01-02-2016,29-02-2016,01-03-2016,30-11-2016,"Belanja Bahan Bibit Tanaman/ Urban Farming (6917514) "
7128333,"Penerangan Jalan/gang RW.11",8400000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CIBEUNYING KIDUL",2016,"Fasilitasi Pemberdayaan Lingkup RW",Barang/jasa,Barang,1,"kelurahan cikutra","tersedsianya penerangan jalan/gang rw 11 pada belanja bahan baku bangunan",APBD," 8400000",1.20.1.20.18.03.22.01.5.2.2.02.01,"Pengadaan Langsung",01-02-2016,29-02-2016,01-03-2016,01-11-2016,"Belanja Penerangan Jalan/gang rw 11 (6913476) "
7128319,"Perbaikan Mesjid Al-Muslih RW.10",18600000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CIBEUNYING KIDUL",2016,"Fasilitasi Pemberdayaan Lingkup RW",Barang/jasa,Barang,1,"kelurahan cikutra","Tersedianya perbaikan masjid al muslih rw 10 pada belanja bahan baku bangunan",APBD," 18600000",1.20.1.20.18.03.22.01.5.2.2.02.01,"Pengadaan Langsung",01-02-2016,29-02-2016,01-03-2016,30-11-2016,"Belanja perbaikan masjid al muslih rw 10 (6913351) "
7129355,"Perbaikan Jalan/Gang/Pengaspalan/Hotmix",27935000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CIBEUNYING KIDUL",2016,"Fasilitasi Pemberdayaan Lingkup RW",Modal,Barang,1,"Kelurahan Sukamaju","tersedianya perbaikan jalan ciwarega/pengaspalan/beton pada belanja bahan baku bangunan RW 07",APBD," 27935000",1.20.1.20.18.05.22.01.5.2.2.02.01,"Pengadaan Langsung",01-01-2016,31-12-2016,01-01-2016,31-12-2016,"Belanja perbaikan jalan ciwarega/pengaspalan/beton (6956589) "
6888941,"Belanja Perbaikan Drainase/Plat decker RW 03",30000000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CIBEUNYING KIDUL",2016,"Fasilitasi Pemberdayaan Lingkup RW",Barang/jasa,Barang,1,"Kelurahan Padasuka","Tersedianya Drainase/Plat Decker pada Bahan Baku Bangunan",APBD," 30000000",1.20.18.01,"Pengadaan Langsung",01-01-2016,02-01-2016,01-03-2016,01-06-2016
7129281,"Perbaikan Gorong-Gorong Jl. Cisadea dan Jl. Cikamiri RT. 04 dan RT 05",10000000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CIBEUNYING KIDUL",2016,"Fasilitasi Pemberdayaan Lingkup RW",Modal,Barang,1,"Kelurahan Sukamaju","Tersedianya perbaikan gorong gorong jalan Cisadea pada belanja bahan baku bangunan",APBD," 10000000",1.20.1.20.18.05.22.01.5.2.2.02.01,"Pengadaan Langsung",01-01-2016,31-12-2016,01-01-2016,31-12-2016,"Belanja Perbaikan gorong2 Jl Cisadea dan Jl Cikamiri RT 04 dan RT05 pada RW 05 (6956459) "
6890863,"Belanja Perbaikan Tanaman RW 12",10000000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CIBEUNYING KIDUL",2016,"Fasilitasi Pemberdayaan Lingkup RW",Barang/jasa,Barang,1,"Kelurahan Padasuka","Tersedianya Perbaikana Tanaman pada Belanja Bahan Baku Bangunan",APBD," 10000000",1.20.18.01,"Pengadaan Langsung",01-01-2016,02-01-2016,01-03-2016,01-06-2016
7127640,"Lap Top Lingkup Karang Taruna PIPPK",12000000,e-Purchasing,APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CIBEUNYING KIDUL",2016,"Pengadaan Perlengkapan Peralatan Aparatur",Barang/jasa,Barang,1,"Kelurahan Cicadas","Tersedianya Laptop Lingkup Karang Taruna PIPPK pada Belanja Pengadaan Personal Komputer",APBD," 12000000",1.20.1.20.18.04.02.12.5.2.3.29.02,E-Purchasing,01-01-2016,31-12-2016,01-01-2016,31-12-2016,"Belanja Modal Pengadaan Laptop (7127581) "
7128016,"Belanja Pemeliharaan Gedung dan Bangunan ",10000000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CIBEUNYING KIDUL",2016,"Pemeliharaan rutin/berkala gedung kantor",Barang/jasa,Barang,1,"Kelurahan Cicadas","Tersedianya Pemeliharaan Gedung dan Bangunan pada Belanja Pemeliharaan Gedung dan Bangunan",APBD," 10000000",1.20.1.20.18.04.02.22.5.2.2.20.05,"Pengadaan Langsung",01-01-2016,31-12-2016,01-01-2016,31-12-2016,"Belanja Pemeliharaan Gedung dan Bangunan (6899489) "
7128336,"Belanja Jasa Penyelenggaraan Acara",20000000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CIBEUNYING KIDUL",2016,"Fasilitasi Pemberdayaan Lingkup PKK",Barang/jasa,"Jasa Lainnya",1,"Kelurahan Sukapada","Tersedianya jasa penyelenggaraan acara",APBD," 20000000",1.20.1.20.18.06.22.02.5.2.2.03.21,"Pengadaan Langsung",01-01-2016,31-12-2016,01-01-2016,31-12-2016,"Belanja Jasa Penyelenggaraan Acara (7116543) "
7120848,"Papan Nama Instansi Lingkup PKK PIPPK",2000000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CIBEUNYING KIDUL",2016,"Penyediaan peralatan dan perlengkapan kantor",Barang/jasa,Barang,1,"Kelurahan Cicadas","Tersedianya papan nama instansi pada belanja modal pengadaan peralatan dan mesin",APBD," 2000000",1.20.1.20.18.04.01.13.5.2.3.27.05,"Pengadaan Langsung",01-01-2016,29-02-2016,01-03-2016,31-03-2016,"Belanja Papan Nama Instansi (Plang Program PKK) (6893155) "
7130959,"Belanja Pakaian Kerja Lapangan",4900000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CIBEUNYING KIDUL",2016,"Fasilitasi Pemberdayaan Lingkup RW",Barang/jasa,Barang,14,"Kelurahan Cicadas","Tersedianya Pakaian Kerja Lapangan RW 13 Kelurahan Cicadas",APBD," 4900000",1.20.1.20.18.04.22.01.5.2.2.13.01,"Pengadaan Langsung",01-01-2016,31-12-2016,01-01-2016,31-12-2016,"Belanja Pakaian Kerja Lapangan (7128185) "
8368182,"Belanja Cetak Rapot warga RW 13 Kelurahan Cicadas",2650000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CIBEUNYING KIDUL",2016,"Fasilitasi Pemberdayaan Lingkup RW",Barang/jasa,Barang,1,"Kelurahan Cicadas","Tersedianya Raport RW 13 Kelurahan Cicadas",APBD," 2650000",1.20.1.20.18.04.22.01.5.2.2.06.01,"Pengadaan Langsung",30-11-2016,05-12-2016,05-12-2016,31-12-2016
7127867,"Belanja Bahan/Bibit Tanaman dan Pot",4000000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CIBEUNYING KIDUL",2016,"Peningkatan Infrastruktur dan Lingkungan Hidup Tingkat Kecamatan dan Kelurahan",Modal,Barang,1,"Kelurahan Sukapada","Tersedianya bibit tanaman dan pot di Kelurahan Sukapada",APBD," 4000000",1.20.1.20.18.06.30.03.5.2.2.02.02,"Pengadaan Langsung",01-01-2016,31-12-2016,01-01-2016,31-12-2016
8368414,"Belanja Alat Tulis Kantor RW 14",1205500,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CIBEUNYING KIDUL",2016,"Fasilitasi Pemberdayaan Lingkup RW",Barang/jasa,Barang,1,"Kelurahan Cicadas","Belanja Alat Tulis Kantor RW 14 pada Fasilitasi Pemberdayaan Lingkup RW",APBD," 1205500","1.20.1.20.18.04.22.01.5.2.2.01.01 ","Pengadaan Langsung",30-11-2016,05-12-2016,05-12-2016,31-12-2016
7128357,"Pembuatan Gapura RW.13",4400000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CIBEUNYING KIDUL",2016,"Fasilitasi Pemberdayaan Lingkup RW",Barang/jasa,Barang,1,"Kelurahan Cikutra","Tersedianya jalan/ gang RW 13 kelurahan cikutra",APBD," 4400000",1.20.1.20.18.03.22.01.5.2.2.02.01,"Pengadaan Langsung",01-02-2016,29-02-2016,01-03-2016,30-11-2016,"Belanja Penerangan Jalan/ Gang RW 13 (6914321) "
