nama_dewan,partai_politik,dapil,kecamatan_dapil,tahun,usulan_reses,skpd,program,kegiatan,volume,lokasi,anggaran_skpd,status
IR. H.ENDRIZAL NAZAR,PKS,Kota Bandung 1,"Sukasari, Andir, Cicendo, Sukajadi",2015,Program Pemberantasan Buta Huruf Al Quran,Sekertariat Daerah Bag. Kesejahteraan Rakyat dan Kemasyarakatan,-,-,-,"KOMPLEK PLAT KELURAHAN SARIJADI KEC. SUKASARI, KEL., KEC.",0,Belum Diproses
IR. H.ENDRIZAL NAZAR,PKS,Kota Bandung 1,"Sukasari, Andir, Cicendo, Sukajadi",2015,Ruang Terbuka Hijau,Dinas Pemakaman dan Pertamanan,-,-,-,"LAPANGAN DEKAT PLAT SUKASARI, KEL., KEC.",0,Belum Diproses
IR. H.ENDRIZAL NAZAR,PKS,Kota Bandung 1,"Sukasari, Andir, Cicendo, Sukajadi",2015,Perbaikan Jembatan,Dinas Bina Marga dan Pengairan,-,-,-,"RW 06 KEL PAJAJARAN, KEL., KEC.",0,Tidak diakomodir
IR. H.ENDRIZAL NAZAR,PKS,Kota Bandung 1,"Sukasari, Andir, Cicendo, Sukajadi",2015,Sumur Resapan,Dinas Tata Ruang dan Cipta Karya,Program Lingkungan Sehat Perumahan,Kegiatan Penyediaan Sarana Air Bersih dan Sanitasi Dasar Terutama bagi Masyaraka Miskin,-,"SELURUH RW, KEL., KEC.",150000000,Diakomodir
IR. H.ENDRIZAL NAZAR,PKS,Kota Bandung 1,"Sukasari, Andir, Cicendo, Sukajadi",2015,Pengadaan Penerangan Jalan Umum,Dinas Bina Marga dan Pengairan,-,-,-,"RW 04 KEL. CIGERELENG, KEL., KEC.",0,Tidak diakomodir
IR. H.ENDRIZAL NAZAR,PKS,Kota Bandung 1,"Sukasari, Andir, Cicendo, Sukajadi",2015,Perbaikan Jalan Lingkungan,Dinas Bina Marga dan Pengairan,-,-,-,"RW 10 KEL MANJAHLEGA, KEL., KEC.",0,Tidak diakomodir
IR. H.ENDRIZAL NAZAR,PKS,Kota Bandung 1,"Sukasari, Andir, Cicendo, Sukajadi",2015,Perbaikan Jalan Lingkungan,Dinas Bina Marga dan Pengairan,-,-,-,"RW 08 KEL CISARANTEN KIDUL KEC GEDEBAGE, KEL., KEC.",0,Tidak diakomodir
IR. H.ENDRIZAL NAZAR,PKS,Kota Bandung 1,"Sukasari, Andir, Cicendo, Sukajadi",2015,Perbaikan Jalan Lingkungan,Dinas Bina Marga dan Pengairan,-,-,-,"RT 2 DAN R RW RW 8 KEL PASIRLUYU KEC. REGOL, KEL., KEC.",0,Tidak diakomodir
IR. H.ENDRIZAL NAZAR,PKS,Kota Bandung 1,"Sukasari, Andir, Cicendo, Sukajadi",2015,Perbaikan Jalan / Hotmix,Dinas Bina Marga dan Pengairan,Program Pembangunan Jalan dan Jembatan,Kegiatan Pembangunan Jalan,-,"JL SAAD BIN WAQOSH RT 6 RW 7 , KEL., KEC.",50000000,Diakomodir
IR. H.ENDRIZAL NAZAR,PKS,Kota Bandung 1,"Sukasari, Andir, Cicendo, Sukajadi",2015,Perbaikan Drainase,Dinas Bina Marga dan Pengairan,-,-,-,"RW 08-14 KEL CISARANTEN KEC GEDEBAGE, KEL., KEC.",0,Tidak diakomodir
IR. H.ENDRIZAL NAZAR,PKS,Kota Bandung 1,"Sukasari, Andir, Cicendo, Sukajadi",2015,Perbaikan Jalan,Dinas Bina Marga dan Pengairan,-,-,-,"RW 8 KEL DERWATI KEC RANCASARI, KEL., KEC.",0,Tidak diakomodir
"TEDY RUSMAWAN,  AT.,  MM",PKS,Kota Bandung 5,"Regol, Bandung Kidul, Buah Batu, Rancasari, Gedebage",2015,Perbaikan (hotmix) Jalan Saturnus I dan Jalan Saturnus Iii,Dinas Bina Marga dan Pengairan,Program Pembangunan Jalan dan Jembatan,Kegiatan Pembangunan Jalan,-,"JALAN TAMAN SATURNUS I RW 16, KEL., KEC.",162000000,Diakomodir
"TEDY RUSMAWAN,  AT.,  MM",PKS,Kota Bandung 5,"Regol, Bandung Kidul, Buah Batu, Rancasari, Gedebage",2015,Perbaikan (hotmix) Jalan Taman Saturnus Iii,Dinas Bina Marga dan Pengairan,Program Pembangunan Jalan dan Jembatan,Kegiatan Pembangunan Jalan,-,"JL TAMAN SATURNUS III RW 16 , KEL., KEC.",162000000,Diakomodir
"TEDY RUSMAWAN,  AT.,  MM",PKS,Kota Bandung 5,"Regol, Bandung Kidul, Buah Batu, Rancasari, Gedebage",2015,Hotmix Jalan,Dinas Bina Marga dan Pengairan,Program Pembangunan Jalan dan Jembatan,Kegiatan Pembangunan Jalan,-,"JL MARS SELATAN I-IX, KEL., KEC.",354240000,Diakomodir
"TEDY RUSMAWAN,  AT.,  MM",PKS,Kota Bandung 5,"Regol, Bandung Kidul, Buah Batu, Rancasari, Gedebage",2015,Pelepasan Hak Atas Tanah,Dinas Pengelolaan Keuangan dan Aset Daerah,-,-,-,"JL YUPITER BARAT BLOK Q2 RW 10 KEL SEKEJATI KEC BUAH BATU, KEL., KEC.",0,Belum Diproses
"TEDY RUSMAWAN,  AT.,  MM",PKS,Kota Bandung 5,"Regol, Bandung Kidul, Buah Batu, Rancasari, Gedebage",2015,Perbaikan Jalan,Dinas Bina Marga dan Pengairan,Program Pembangunan Jalan dan Jembatan,Kegiatan Pembangunan Jalan,-,"JL MARS TENGAH I-VII RW 06 KEL MANJAHLEGA KEC RANCASARI, KEL., KEC.",300000000,Diakomodir
"TEDY RUSMAWAN,  AT.,  MM",PKS,Kota Bandung 5,"Regol, Bandung Kidul, Buah Batu, Rancasari, Gedebage",2015,Perbaikan Jalan,Dinas Bina Marga dan Pengairan,Program Pembangunan Jalan dan Jembatan,Kegiatan Pembangunan Jalan,-,"JL MERKURI TENGAH I-VI RW 08 KEL MANJAHLEGA KEC. RANCASARI, KEL., KEC.",150000000,Diakomodir
"TEDY RUSMAWAN,  AT.,  MM",PKS,Kota Bandung 5,"Regol, Bandung Kidul, Buah Batu, Rancasari, Gedebage",2015,Pengadaan Penerangan Jalan Umum,Dinas Pemakaman dan Pertamanan,-,-,-,"RW 08 KOMP PASIRPOGOR INDAH KEL MEKARJAYA KEC RANCASARI, KEL., KEC.",0,Belum Diproses
"TEDY RUSMAWAN,  AT.,  MM",PKS,Kota Bandung 5,"Regol, Bandung Kidul, Buah Batu, Rancasari, Gedebage",2015,Internet Masjid,Dinas Komunikasi dan Informatika,-,-,-,"MASJID AL RAHMAT RW 02 TAMAN BLOK Y,  JL MARS UTARA 2 KEL MANJAHLEGA, KEL., KEC.",0,Belum Diproses
"TEDY RUSMAWAN,  AT.,  MM",PKS,Kota Bandung 5,"Regol, Bandung Kidul, Buah Batu, Rancasari, Gedebage",2015,Pengadaan Penerangan Jalan Umum,Dinas Bina Marga dan Pengairan,-,-,-,"RW 02 KEL DERWATI, KEL., KEC.",0,Tidak diakomodir
"TEDY RUSMAWAN,  AT.,  MM",PKS,Kota Bandung 5,"Regol, Bandung Kidul, Buah Batu, Rancasari, Gedebage",2015,Pengadaan Penerangan Jalan Umum,Dinas Bina Marga dan Pengairan,-,-,-,"RW 04 KEL BALONG GEDE, KEL., KEC.",0,Tidak diakomodir
"TEDY RUSMAWAN,  AT.,  MM",PKS,Kota Bandung 5,"Regol, Bandung Kidul, Buah Batu, Rancasari, Gedebage",2015,Pembangunan Ruang Serba Guna,Sekertariat Daerah Bag. Pemerintahan Umum,-,-,-,"RW 15 KEL MARGASARI KEC BUAHBATU, KEL., KEC.",0,Belum Diproses
"TEDY RUSMAWAN,  AT.,  MM",PKS,Kota Bandung 5,"Regol, Bandung Kidul, Buah Batu, Rancasari, Gedebage",2015,Perbaikan Jalan Lingkungan,Dinas Bina Marga dan Pengairan,-,-,-,"RW 1 KEL CISEUREUH KEC REGOL, KEL., KEC.",0,Tidak diakomodir
"TEDY RUSMAWAN,  AT.,  MM",PKS,Kota Bandung 5,"Regol, Bandung Kidul, Buah Batu, Rancasari, Gedebage",2015,Taman Bermain dan Rth,Dinas Pemakaman dan Pertamanan,-,-,-,"RW 1 KEL CISEUREUH KEC REGOL, KEL., KEC.",0,Belum Diproses
"TEDY RUSMAWAN,  AT.,  MM",PKS,Kota Bandung 5,"Regol, Bandung Kidul, Buah Batu, Rancasari, Gedebage",2015,Pengecoran Jalan,Dinas Bina Marga dan Pengairan,Program Pembangunan Jalan dan Jembatan,Kegiatan Pembangunan Jalan,-,"JL SALUYU INDAH IV & V RT 4 RW 10 , KEL., KEC.",100000000,Diakomodir
"TEDY RUSMAWAN,  AT.,  MM",PKS,Kota Bandung 5,"Regol, Bandung Kidul, Buah Batu, Rancasari, Gedebage",2015,Pembuatan Kirmir,Dinas Bina Marga dan Pengairan,-,-,-,"RT 1,  4,  8,  9 RW 20, KEL., KEC.",0,Tidak diakomodir
"TEDY RUSMAWAN,  AT.,  MM",PKS,Kota Bandung 5,"Regol, Bandung Kidul, Buah Batu, Rancasari, Gedebage",2015,Pembangunan Kirmir,Dinas Bina Marga dan Pengairan,-,-,-,"RT 1 DAN 5 RW 11, KEL., KEC.",0,Tidak diakomodir
"TEDY RUSMAWAN,  AT.,  MM",PKS,Kota Bandung 5,"Regol, Bandung Kidul, Buah Batu, Rancasari, Gedebage",2015,Pembangunan Kirmir,Dinas Bina Marga dan Pengairan,-,-,-,"RW 10 KEL CIJAWURA, KEL., KEC.",0,Tidak diakomodir
"TEDY RUSMAWAN,  AT.,  MM",PKS,Kota Bandung 5,"Regol, Bandung Kidul, Buah Batu, Rancasari, Gedebage",2015,Penerangan Jalan Umum,Dinas Bina Marga dan Pengairan,-,-,-,"RW 11 KEL SEKEJATI, KEL., KEC.",0,Tidak diakomodir
"TEDY RUSMAWAN,  AT.,  MM",PKS,Kota Bandung 5,"Regol, Bandung Kidul, Buah Batu, Rancasari, Gedebage",2015,Perbaikan Kirmir,Dinas Bina Marga dan Pengairan,-,-,-,"RW 03 CIJAWURA, KEL., KEC.",0,Tidak diakomodir
"TEDY RUSMAWAN,  AT.,  MM",PKS,Kota Bandung 5,"Regol, Bandung Kidul, Buah Batu, Rancasari, Gedebage",2015,Perbaikan Jalan,Dinas Bina Marga dan Pengairan,Program Pembangunan Jalan dan Jembatan,Kegiatan Pembangunan Jalan,-,"RW 17 KEL. MARGASARI KEC. BUAHBATU, KEL., KEC.",100000000,Diakomodir
"HJ. SALMIAH RAMBE, S.PD.",PKS,Kota Bandung 2,"Coblong, Cidadap, Bandung Wetan, Cibeunying Kidul, Cibeunying Kaler, Sumur Bandung",2015,Pemerataan Penerangan Jalan Umum (pju),Dinas Pemakaman dan Pertamanan,-,-,-,"RW 06 KELURAHAN PADASUKA KEC. CIBEUNYING KIDUL , KEL., KEC.",0,Belum Diproses
"HJ. SALMIAH RAMBE, S.PD.",PKS,Kota Bandung 2,"Coblong, Cidadap, Bandung Wetan, Cibeunying Kidul, Cibeunying Kaler, Sumur Bandung",2015,Pembuatan Paud,Dinas Pendidikan,-,-,-,"RW 01 KELURAHAN BRAGA KEC. SUMUR BANDUNG , KEL., KEC.",0,Belum Diproses
"HJ. SALMIAH RAMBE, S.PD.",PKS,Kota Bandung 2,"Coblong, Cidadap, Bandung Wetan, Cibeunying Kidul, Cibeunying Kaler, Sumur Bandung",2015,Perbaikan Batas Sungai,Dinas Bina Marga dan Pengairan,-,-,-,"JL CIKUTRA BARAT NO 10 GG CIKONDANG KEL CIGADUNG SUKALUYU, KEL., KEC.",0,Tidak diakomodir
"HJ. SALMIAH RAMBE, S.PD.",PKS,Kota Bandung 2,"Coblong, Cidadap, Bandung Wetan, Cibeunying Kidul, Cibeunying Kaler, Sumur Bandung",2015,Kirmir Aliran Sungai,Dinas Bina Marga dan Pengairan,Program Pembangunan Saluran Drainase/Gorong-Gorong,Kegiatan Pembangunan Saluran Drainase/Gorong-Gorong,-,"JL CIGADUNG WETAN RW 05 KEL CIGADUNG KEC. CIBEUNYING KALER KOTA BANDUNG , KEL., KEC.",100000000,Diakomodir
"HJ. SALMIAH RAMBE, S.PD.",PKS,Kota Bandung 2,"Coblong, Cidadap, Bandung Wetan, Cibeunying Kidul, Cibeunying Kaler, Sumur Bandung",2015,Perbaikan Saluran Air,Dinas Bina Marga dan Pengairan,-,-,-,"RT 02 RW 06 CIGADUNG CIBEUNYING KALER, KEL., KEC.",0,Tidak diakomodir
"HJ. SALMIAH RAMBE, S.PD.",PKS,Kota Bandung 2,"Coblong, Cidadap, Bandung Wetan, Cibeunying Kidul, Cibeunying Kaler, Sumur Bandung",2015,Perbaikan Jalan,Dinas Bina Marga dan Pengairan,-,-,-,"RT 03 RW 08 CIHAURGEULIS KEC. CIBEUNYING KALER , KEL., KEC.",0,Tidak diakomodir
"HJ. SALMIAH RAMBE, S.PD.",PKS,Kota Bandung 2,"Coblong, Cidadap, Bandung Wetan, Cibeunying Kidul, Cibeunying Kaler, Sumur Bandung",2015,Perbaikan Jalan,Dinas Bina Marga dan Pengairan,-,-,-,"CIKALAPA II RT 09 RW 03. KEL DAGO KEC. COBLONG , KEL., KEC.",0,Tidak diakomodir
"HJ. SALMIAH RAMBE, S.PD.",PKS,Kota Bandung 2,"Coblong, Cidadap, Bandung Wetan, Cibeunying Kidul, Cibeunying Kaler, Sumur Bandung",2015,Pengadaan Sarana Sayuran Hydroponik,Badan Pengelola Lingkungan Hidup,-,-,-,"RW 04, KELURAHAN DAGO KEC. COBLONG , KEL., KEC.",0,Tidak diakomodir
"HJ. SALMIAH RAMBE, S.PD.",PKS,Kota Bandung 2,"Coblong, Cidadap, Bandung Wetan, Cibeunying Kidul, Cibeunying Kaler, Sumur Bandung",2015,Renovasi Tanggul Sungai Cikapundung Untuk Pondasi Musholla Al Hidayah,Dinas Bina Marga dan Pengairan,Program Pengendalian Banjir,Kegiatan Rehabilitasi/Pemeliharaan Bantaran dan Tanggul Sungai,-,"RT 02 RW 08 ,  KEL LEBAK SILIWANGI KEC. COBLONG , KEL., KEC.",100000000,Diakomodir
"HJ. SALMIAH RAMBE, S.PD.",PKS,Kota Bandung 2,"Coblong, Cidadap, Bandung Wetan, Cibeunying Kidul, Cibeunying Kaler, Sumur Bandung",2015,Pengadaan Tanah Untuk Taman/rth /tempat Bermain ( Surat Dari Lurah Sadang Serang Ke Dpkad No 521/06-kel Sd Serang Tanggal 26 Jan 2015 ),Dinas Pengelolaan Keuangan dan Aset Daerah,-,-,-,"RT 03 RW 17,  KEL SADANG SERANG KEC. COBLONG , KEL., KEC.",0,Belum Diproses
"HJ. SALMIAH RAMBE, S.PD.",PKS,Kota Bandung 2,"Coblong, Cidadap, Bandung Wetan, Cibeunying Kidul, Cibeunying Kaler, Sumur Bandung",2015,Perbaikanatap Masjid Baiturrohiem,Sekertariat Daerah Bag. Kesejahteraan Rakyat dan Kemasyarakatan,-,-,-,"RT 03 RW 009 KELURAHAN HEGARMANAH KEC. CIDADAP, KEL., KEC.",0,Belum Diproses
"HJ. SALMIAH RAMBE, S.PD.",PKS,Kota Bandung 2,"Coblong, Cidadap, Bandung Wetan, Cibeunying Kidul, Cibeunying Kaler, Sumur Bandung",2015,Perbaikan Jalan Masuk Warga dan Gapura Di Cipicung,Dinas Bina Marga dan Pengairan,-,-,-,"RW 08 RT 05 KELURAHAN CIUMBULEUIT KEC. CIDADAP, KEL., KEC.",0,Tidak diakomodir
"HJ. SALMIAH RAMBE, S.PD.",PKS,Kota Bandung 2,"Coblong, Cidadap, Bandung Wetan, Cibeunying Kidul, Cibeunying Kaler, Sumur Bandung",2015,Pembuatan Rumah Pintar,Dinas Sosial,-,-,-,"RT 05 RW 04, KELURAHAN DAGO KEC. DAGO , KEL., KEC.",0,Tidak diakomodir
"HJ. SALMIAH RAMBE, S.PD.",PKS,Kota Bandung 2,"Coblong, Cidadap, Bandung Wetan, Cibeunying Kidul, Cibeunying Kaler, Sumur Bandung",2015,Perpustakaan Rt,Kantor Perpustakaan dan Arsip Daerah,-,-,-,"RT 03 RW 009 KELURAHAN HEGARMANAH, KEL., KEC.",0,Belum Diproses
"TEDDY SETIADI,  S.SOS",PKS,Kota Bandung 3,"Batununggal, Lengkong, Kiaracondong",2015,Pengerukan Kali Ciateul,Dinas Bina Marga dan Pengairan,-,-,-,"UJUNG GG MASJID BATAS ANTARA RT 06 RW 05 DENGAN RW 04 KELURAHAN BINONG KECAMATAN BATUNUNGGAL, KEL., KEC.",0,Tidak diakomodir
"TEDDY SETIADI,  S.SOS",PKS,Kota Bandung 3,"Batununggal, Lengkong, Kiaracondong",2015,Perbaikan Gang Maleer Timur Ii,Dinas Bina Marga dan Pengairan,-,-,-,"TANJAKAN RT 04 RW 05 KELURAHAN GUMURUH KECAMATAN BATUNUNGGAL, KEL., KEC.",0,Tidak diakomodir
"TEDDY SETIADI,  S.SOS",PKS,Kota Bandung 3,"Batununggal, Lengkong, Kiaracondong",2015,Perbaikan Gg Slamet Rw 11 Kel Samoja dan Saluran Air,Dinas Bina Marga dan Pengairan,-,-,-,"RT 2 RW 11 SAMOJA, KEL., KEC.",0,Tidak diakomodir
"TEDDY SETIADI,  S.SOS",PKS,Kota Bandung 3,"Batununggal, Lengkong, Kiaracondong",2015,Perbaikan Jalan Menes,Dinas Bina Marga dan Pengairan,Program Pembangunan Jalan dan Jembatan,Kegiatan Pembangunan Jalan,-,"JL MENES DARI JALAN JAKARTA SAMPAI LOKASI MASJID BAITUSH SHOLIHIN RW 04 KEL KEBONWARU, KEL., KEC.",180000000,Diakomodir
"TEDDY SETIADI,  S.SOS",PKS,Kota Bandung 3,"Batununggal, Lengkong, Kiaracondong",2015,Perbaikan Jalan,Dinas Bina Marga dan Pengairan,Program Pembangunan Jalan dan Jembatan,Kegiatan Pembangunan Jalan,-,"JALAN KEBON GEDANG RW 2 DAN 3 KEL KEBON GEDANG, KEL., KEC.",200000000,Diakomodir
"TEDDY SETIADI,  S.SOS",PKS,Kota Bandung 3,"Batununggal, Lengkong, Kiaracondong",2015,Perbaikan Jalan Lingkungan,Dinas Bina Marga dan Pengairan,-,-,-,"JALAN YANG MENGHUBUNGKAN JEMBATAN KALI CIKAPUNDUNG KOLOT BINONG KE JALAN GUMURUH RW 07 KELURAHAN GUM, KEL., KEC.",0,Tidak diakomodir
"TEDDY SETIADI,  S.SOS",PKS,Kota Bandung 3,"Batununggal, Lengkong, Kiaracondong",2015,Perbaikan Jalan,Dinas Bina Marga dan Pengairan,Program Pembangunan Jalan dan Jembatan,Kegiatan Pembangunan Jalan,-,"JALAN TERUSAN RANCAGOONG RW 08 KEL GUMURUH KEC BATUNUNGGAL, KEL., KEC.",150000000,Diakomodir
"TEDDY SETIADI,  S.SOS",PKS,Kota Bandung 3,"Batununggal, Lengkong, Kiaracondong",2015,Perbaikan Jalan,Dinas Bina Marga dan Pengairan,Program Pembangunan Jalan dan Jembatan,Kegiatan Pembangunan Jalan,-,"JL RANCAGOONG INDAH 1-3 RW 8 KEL GUMURUH KEC BATUNUNGGAL, KEL., KEC.",100000000,Diakomodir
"TEDDY SETIADI,  S.SOS",PKS,Kota Bandung 3,"Batununggal, Lengkong, Kiaracondong",2015,Penerangan Jalan Umum,Dinas Bina Marga dan Pengairan,-,-,-,"GG MASJID RT 5, 6 KEL BINONG KEC BATUNUNGGAL, KEL., KEC.",0,Tidak diakomodir
"TEDDY SETIADI,  S.SOS",PKS,Kota Bandung 3,"Batununggal, Lengkong, Kiaracondong",2015,Renovasi Kantor Rw,Sekertariat Daerah Bag. Pemerintahan Umum,-,-,-,"GG MASJID RT 06 RW 05 BINONG BATUNUNGGAL, KEL., KEC.",0,Belum Diproses
"TEDDY SETIADI,  S.SOS",PKS,Kota Bandung 3,"Batununggal, Lengkong, Kiaracondong",2015,Perbaikan Jalan,Dinas Bina Marga dan Pengairan,Program Pembangunan Jalan dan Jembatan,Kegiatan Pembangunan Jalan,-,"JL TERUSAN HALIMUN II RT RW 04 , KEL., KEC.",150000000,Diakomodir
"TEDDY SETIADI,  S.SOS",PKS,Kota Bandung 3,"Batununggal, Lengkong, Kiaracondong",2015,Perbaikan Gang Lingkungan,Dinas Bina Marga dan Pengairan,-,-,-,"JL SUKABUMI DALAM GG DAIHATSU RT 10 RW 06 KACAPIRING BATUNUNGGAL, KEL., KEC.",0,Tidak diakomodir
"TEDDY SETIADI,  S.SOS",PKS,Kota Bandung 3,"Batununggal, Lengkong, Kiaracondong",2015,Pemasangan Sumur Bor Semi Jetpump,Dinas Tata Ruang dan Cipta Karya,Program Lingkungan Sehat Perumahan,Kegiatan Penyediaan Sarana Air Bersih dan Sanitasi Dasar Terutama bagi Masyaraka Miskin,-,"RT 02 RW 11 KEL SAMOJA KEC BATUNUNGGAL, KEL., KEC.",30000000,Diakomodir
"HARU SUANDHARU,  S.SI., M.SI.",PKS,Kota Bandung 4,"Antapani, Arcamanik, Cibiru, Ujung Berung, Panyileukan, Cinambo, Mandalajati",2015,Pembuatan Sumur Artesis,Dinas Tata Ruang dan Cipta Karya,Program Lingkungan Sehat Perumahan,Kegiatan Penyediaan Sarana Air Bersih dan Sanitasi Dasar Terutama bagi Masyaraka Miskin,-,"RW 01 ANTAPANI TENGAH KEC. ANTAPANI , KEL., KEC.",164000000,Diakomodir
"HARU SUANDHARU,  S.SI., M.SI.",PKS,Kota Bandung 4,"Antapani, Arcamanik, Cibiru, Ujung Berung, Panyileukan, Cinambo, Mandalajati",2015,Perbaikan Jalan Lingkungan,Dinas Tata Ruang dan Cipta Karya,-,-,-,"RW 03 ANTAPANI TENGAH, KEL., KEC.",0,Tidak diakomodir
"HARU SUANDHARU,  S.SI., M.SI.",PKS,Kota Bandung 4,"Antapani, Arcamanik, Cibiru, Ujung Berung, Panyileukan, Cinambo, Mandalajati",2015,Perbaikan Jembatan,Dinas Bina Marga dan Pengairan,-,-,-,"RW 03 ANTAPANI TENGAH, KEL., KEC.",0,Tidak diakomodir
"HARU SUANDHARU,  S.SI., M.SI.",PKS,Kota Bandung 4,"Antapani, Arcamanik, Cibiru, Ujung Berung, Panyileukan, Cinambo, Mandalajati",2015,Perbaikan Jalan,Dinas Bina Marga dan Pengairan,Program Pembangunan Jalan dan Jembatan,Kegiatan Pembangunan Jalan,-,"JL. CIKAJANG 6,  RW 20 ANTAPANI TENGAH KEC. ANTAPANI , KEL., KEC.",60000000,Diakomodir
"HARU SUANDHARU,  S.SI., M.SI.",PKS,Kota Bandung 4,"Antapani, Arcamanik, Cibiru, Ujung Berung, Panyileukan, Cinambo, Mandalajati",2015,Perbaikan Jalan,Dinas Bina Marga dan Pengairan,Program Pembangunan Jalan dan Jembatan,Kegiatan Pembangunan Jalan,-,"JL. CIKAJANG 3,  RW 20 ANTAPANI TENGAH, KEL., KEC.",25000000,Diakomodir
"HARU SUANDHARU,  S.SI., M.SI.",PKS,Kota Bandung 4,"Antapani, Arcamanik, Cibiru, Ujung Berung, Panyileukan, Cinambo, Mandalajati",2015,Perbaikan Jalan,Dinas Bina Marga dan Pengairan,Program Pembangunan Jalan dan Jembatan,Kegiatan Pembangunan Jalan,-,"JL. CIKAJANG 7,  RW 20 ANTAPANI TENGAH, KEL., KEC.",30000000,Diakomodir
"HARU SUANDHARU,  S.SI., M.SI.",PKS,Kota Bandung 4,"Antapani, Arcamanik, Cibiru, Ujung Berung, Panyileukan, Cinambo, Mandalajati",2015,Perbaikan Jalan Lingkungan dan Saluran,Dinas Bina Marga dan Pengairan,-,-,-,"RW 03 ANTAPANI KULON KEC. ANTAPANI , KEL., KEC.",0,Tidak diakomodir
"HARU SUANDHARU,  S.SI., M.SI.",PKS,Kota Bandung 4,"Antapani, Arcamanik, Cibiru, Ujung Berung, Panyileukan, Cinambo, Mandalajati",2015,Perbaikan Jalan Lingkungan,Dinas Bina Marga dan Pengairan,Program Pembangunan Jalan dan Jembatan,Kegiatan Pembangunan Jalan,-,"GG. KALIJATI 2,  RT 02 RW 04JLN.TRS KALIJATI,  RT 05 RW 04JLN. KALIJATI INDAH II,  RT 06 RW 04JLN, KEL., KEC.",270000000,Diakomodir
"HARU SUANDHARU,  S.SI., M.SI.",PKS,Kota Bandung 4,"Antapani, Arcamanik, Cibiru, Ujung Berung, Panyileukan, Cinambo, Mandalajati",2015,Pengadaan Lahan Untuk Taman Bermain Rw 08 Antapani Wetan,Dinas Pengelolaan Keuangan dan Aset Daerah,-,-,-,"JLN. SINDANGSARI I,  RT 06 ANTAPANI WETAN KEC. ANTAPANI , KEL., KEC.",0,Belum Diproses
"HARU SUANDHARU,  S.SI., M.SI.",PKS,Kota Bandung 4,"Antapani, Arcamanik, Cibiru, Ujung Berung, Panyileukan, Cinambo, Mandalajati",2015,"Program Pelatihan Keahlian: Mc, Kepemimpinan, Pengelolaan Keuangan",Dinas Pemuda dan Olahraga,-,-,-,"SINDANGSARI II NO 27,  RT 04 RW 10 ANTAPANI WETAN, KEL., KEC.",0,Belum Diproses
"HARU SUANDHARU,  S.SI., M.SI.",PKS,Kota Bandung 4,"Antapani, Arcamanik, Cibiru, Ujung Berung, Panyileukan, Cinambo, Mandalajati",2015,Pengecoran Jalan,Dinas Bina Marga dan Pengairan,-,-,-,"JLN. PLERED I S/D VIII, KEL., KEC.",0,Tidak diakomodir
"HARU SUANDHARU,  S.SI., M.SI.",PKS,Kota Bandung 4,"Antapani, Arcamanik, Cibiru, Ujung Berung, Panyileukan, Cinambo, Mandalajati",2015,Pengadaan Penerangan Jalan Lingkungan,Dinas Bina Marga dan Pengairan,Program Penerangan Jalan Umum,Kegiatan Pembangunan Penerangan Jalan Umum,-,"JLN. PLERED 9,  12,  13,  14,  15,  RW 11, KEL., KEC.",110000000,Diakomodir
"HARU SUANDHARU,  S.SI., M.SI.",PKS,Kota Bandung 4,"Antapani, Arcamanik, Cibiru, Ujung Berung, Panyileukan, Cinambo, Mandalajati",2015,Pengaspalan Jala,Dinas Bina Marga dan Pengairan,Program Pembangunan Jalan dan Jembatan,Kegiatan Pembangunan Jalan,-,"CIBIRU TONGGOH RT.01-RT.05 RW.08 KEL. PASIRBIRU, KEL., KEC.",700000000,Diakomodir
"HARU SUANDHARU,  S.SI., M.SI.",PKS,Kota Bandung 4,"Antapani, Arcamanik, Cibiru, Ujung Berung, Panyileukan, Cinambo, Mandalajati",2015,Perbaikan Jalan,Dinas Bina Marga dan Pengairan,Program Pembangunan Jalan dan Jembatan,Kegiatan Pembangunan Jalan,-,"JALAN PALASARI CILENGKRANG 2 DEPAN SMA/SMK MUHAMADIYAH KEL.PALASARI, KEL., KEC.",200000000,Diakomodir
"HARU SUANDHARU,  S.SI., M.SI.",PKS,Kota Bandung 4,"Antapani, Arcamanik, Cibiru, Ujung Berung, Panyileukan, Cinambo, Mandalajati",2015,Sarana Olahraga (lapang Bola Voli),Dinas Tata Ruang dan Cipta Karya,-,-,-,"BABAKAN DESA RT.01 RW.01 KEL. PASIRBIRU, KEL., KEC.",0,Tidak diakomodir
"HARU SUANDHARU,  S.SI., M.SI.",PKS,Kota Bandung 4,"Antapani, Arcamanik, Cibiru, Ujung Berung, Panyileukan, Cinambo, Mandalajati",2015,Perbaikan Jalan,Dinas Bina Marga dan Pengairan,Program Pembangunan Jalan dan Jembatan,Kegiatan Pembangunan Jalan,-,"JL. PESANTREN RIYADUSSYIFAA RT.04 RW.08KEL.PASIRWANGIUJUNGBERUNG, KEL., KEC.",20000000,Diakomodir
"HARU SUANDHARU,  S.SI., M.SI.",PKS,Kota Bandung 4,"Antapani, Arcamanik, Cibiru, Ujung Berung, Panyileukan, Cinambo, Mandalajati",2015,Pembangunan Masjid Al-gofur,Sekertariat Daerah Bag. Kesejahteraan Rakyat dan Kemasyarakatan,-,-,-,"CIPUCUNG RT.05 RW.11KEL.PASIRWANGI, KEL., KEC.",0,Belum Diproses
