id,nama_paket,pagu,metode_pemilihan,sumber_dana,instansi,skpd,tahun_anggaran,volume,lokasi,deskripsi,sumber_dana_detail,pagu_detail,mata_anggaran,awal_pekerjaan,akhir_pekerjaan
3303865,"KECAMATAN CINAMBO","Fasilitasi Pemberdayaan Lingkup PKK",100000000,APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CINAMBO",2015,"12 bulan","Kelurahan Sukamulya","Pelaksanaan pekerjaan ini di lakukan awal Januari sampai dengan Desember 2015",APBD," 100000000",1.20.38.03.5.2.22.02,02-01-2015,31-12-2016
3379685,"KECAMATAN CINAMBO","Fasilitasi Peningkatan Perekonomian Masyarakat Kecamatan dan Kelurahan",9700000,APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CINAMBO",2015,"12 bulan","Kelurahan Sukamulya","Pelaksanaan pekerjaan ini di lakukan awal Januari sampai dengan Desember 2015",APBD," 9700000",1.20.38.03.5.2.30.01,02-01-2015,31-12-2016
3292537,"KECAMATAN CINAMBO","Peningkatan Kualitas Penanganan Ketentraman dan Ketertiban Tingkat Kecamatan dan Kelurahan",11925000,APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CINAMBO",2015,"12 bulan","Kelurahan Babakan Penghulu","Pelaksanaan pekerjaan ini di lakukan awal Januari sampai dengan Desember 2015",APBD," 11925000",1.20.38.05.5.2.30.04,02-01-2015,31-12-2016
3379759,"KECAMATAN CINAMBO","Penyediaan alat tulis kantor",15877112,APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CINAMBO",2015,"12 bulan","Kelurahan Sukamulya","Pelaksanaan pekerjaan ini di lakukan awal Januari sampai dengan Desember 2015",APBD," 15877112",1.20.38.03.5.2.01.10,02-01-2015,31-12-2016
3303332,"KECAMATAN CINAMBO","Penyediaan barang cetakan dan penggandaan",11042250,APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CINAMBO",2015,"12 bulan","Kelurahan Sukamulya","Pelaksanaan pekerjaan ini di lakukan awal Januari sampai dengan Desember 2015",APBD," 11042250",1.20.38.03.5.2.01.11,02-01-2015,31-12-2016
3302019,"KECAMATAN CINAMBO","Peningkatan Kualitas Penanganan Ketentraman dan Ketertiban Tingkat Kecamatan dan Kelurahan",16150000,APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CINAMBO",2015,"12 bulan","Kelurahan Pakemitan","Pelaksanaan pekerjaan ini di lakukan awal Januari sampai dengan Desember 2015",APBD," 16150000",1.20.38.02.5.2.30.04,02-01-2015,31-12-2016
3300781,"KECAMATAN CINAMBO","Fasilitasi Pemberdayaan Lingkup RW",220940000,APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CINAMBO",2015,"12 bulan","Kelurahan Pakemitan","Pelaksanaan pekerjaan ini di lakukan awal Januari sampai dengan Desember 2015",APBD," 220940000",1.20.38.02.5.2.22.01,02-01-2015,31-12-2016
3305057,"KECAMATAN CINAMBO","Fasilitasi Peningkatan Pemerintahan Umum Kecamatan dan Kelurahan",87600000,APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CINAMBO",2015,"12 bulan","Kelurahan Sukamulya","Pelaksanaan pekerjaan ini di lakukan awal Januari sampai dengan Desember 2015",APBD," 87600000",1.20.38.03.5.2.30.05,02-01-2015,31-12-2016
3304477,"KECAMATAN CINAMBO","Fasilitasi Pemberdayaan Lingkup LPM",100000000,APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CINAMBO",2015,"12 bulan","Kelurahan Sukamulya","Pelaksanaan pekerjaan ini di lakukan awal Januari sampai dengan Desember 2015",APBD," 100000000",1.20.38.03.5.2.22.04,02-01-2015,31-12-2016
3300251,"KECAMATAN CINAMBO","Penyediaan bahan bacaan dan peraturan perundang-undangan",1500000,APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CINAMBO",2015,"12 bulan","Kelurahan Pakemitan","Pelaksanaan pekerjaan ini di lakukan awal Januari sampai dengan Desember 2015",APBD," 1500000",1.20.38.02.5.2.01.15,02-01-2015,31-12-2016
3292106,"KECAMATAN CINAMBO","Penyediaan alat tulis kantor",27000000,APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CINAMBO",2015,"12 bulan","Kecamatan Cinambo","Pelaksanaan pekerjaan ini di lakukan awal Januari sampai dengan Desember 2015",APBD," 27000000",1.20.38.01.5.2.01.10,02-01-2015,31-12-2016
3292375,"KECAMATAN CINAMBO","Penyediaan jasa komunikasi, sumber daya air dan listrik",6072000,APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CINAMBO",2015,"12 bulan","Kelurahan Babakan Penghulu","Pelaksanaan pekerjaan ini di lakukan awal Januari sampai dengan Desember 2015",APBD," 6072000",1.20.38.05.5.2.01.02,02-01-2015,31-12-2016
3292351,"KECAMATAN CINAMBO","Fasilitasi Peningkatan Pelayanan Kepada Masyarakat",34011600,APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CINAMBO",2015,"12 bulan","Kecamatan Cinambo","Pelaksanaan pekerjaan ini di lakukan awal Januari sampai dengan Desember 2015",APBD," 34011600",1.20.38.01.5.2.30.07,02-01-2015,31-12-2016
3301877,"KECAMATAN CINAMBO","Peningkatan Infrastruktur dan Lingkungan Hidup Tingkat Kecamatan dan Kelurahan",155975000,APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CINAMBO",2015,"12 bulan","Kelurahan Pakemitan","Pelaksanaan pekerjaan ini di lakukan awal Januari sampai dengan Desember 2015",APBD," 155975000",1.20.38.02.5.2.30.03,02-01-2015,31-12-2016
3300478,"KECAMATAN CINAMBO","Penyediaan makanan dan minuman",12000000,APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CINAMBO",2015,"12 bulan","Kelurahan Pakemitan","Pelaksanaan pekerjaan ini di lakukan awal Januari sampai dengan Desember 2015",APBD," 12000000",1.20.38.02.5.2.01.17,02-01-2015,31-12-2016
3301312,"KECAMATAN CINAMBO","Fasilitasi Pemberdayaan Lingkup LPM",100000000,APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CINAMBO",2015,"12 bulan","Kelurahan Pakemitan","Pelaksanaan pekerjaan ini di lakukan awal Januari sampai dengan Desember 2015",APBD," 100000000",1.20.38.02.5.2.22.04,02-01-2015,31-12-2016
